cohort,site,id,mouse,group,Tx,entry,body_weight,lifespan_days,dead
C2016,UM,UM67536,C2016|UM67536,Control,0,182.625,41.2,427,1
C2016,UM,UM67543,C2016|UM67543,Control,0,182.625,38.9,748,1
C2016,UM,UM67809,C2016|UM67809,Control,0,182.625,40.8,810,1
C2016,UM,UM67816,C2016|UM67816,Control,0,182.625,40.9,1002,1
C2016,UM,UM67823,C2016|UM67823,Control,0,182.625,45.3,956,1
C2016,UM,UM68033,C2016|UM68033,Control,0,182.625,35.5,469,1
C2016,UM,UM68040,C2016|UM68040,Control,0,182.625,38.4,514,1
C2016,UM,UM68047,C2016|UM68047,Control,0,182.625,47.4,581,1
C2016,UM,UM68075,C2016|UM68075,Control,0,182.625,38.9,992,1
C2016,UM,UM68082,C2016|UM68082,Control,0,182.625,47.0,735,1
C2016,UM,UM68089,C2016|UM68089,Control,0,182.625,40.2,690,1
C2016,UM,UM68117,C2016|UM68117,Control,0,182.625,39.8,826,1
C2016,UM,UM68124,C2016|UM68124,Control,0,182.625,36.2,1088,1
C2016,UM,UM68131,C2016|UM68131,Control,0,182.625,33.4,1115,1
C2016,UM,UM68201,C2016|UM68201,Control,0,182.625,43.4,1005,1
C2016,UM,UM68208,C2016|UM68208,Control,0,182.625,42.0,1003,1
C2016,UM,UM68215,C2016|UM68215,Control,0,182.625,48.8,567,1
C2016,UM,UM62146,C2016|UM62146,NR,1,182.625,44.0,493,1
C2016,UM,UM62153,C2016|UM62153,NR,1,182.625,41.3,1137,1
C2016,UM,UM62160,C2016|UM62160,NR,1,182.625,40.0,1146,1
C2016,UM,UM62755,C2016|UM62755,NR,1,182.625,47.5,721,1
C2016,UM,UM62762,C2016|UM62762,NR,1,182.625,39.3,909,1
C2016,UM,UM62769,C2016|UM62769,NR,1,182.625,45.3,923,1
C2016,UM,UM62818,C2016|UM62818,NR,1,182.625,35.7,1063,1
C2016,UM,UM62825,C2016|UM62825,NR,1,182.625,39.1,713,1
C2016,UM,UM62832,C2016|UM62832,NR,1,182.625,50.5,908,1
C2016,UM,UM64652,C2016|UM64652,NR,1,182.625,38.3,652,1
C2016,UM,UM64659,C2016|UM64659,NR,1,182.625,38.7,414,1
C2016,UM,UM64666,C2016|UM64666,NR,1,182.625,51.8,930,1
C2016,UM,UM64701,C2016|UM64701,NR,1,182.625,46.5,471,1
C2016,UM,UM64708,C2016|UM64708,NR,1,182.625,31.9,988,1
C2016,UM,UM64715,C2016|UM64715,NR,1,182.625,36.1,1156,1
C2016,UM,UM64988,C2016|UM64988,NR,1,182.625,38.9,1096,1
C2016,UM,UM64995,C2016|UM64995,NR,1,182.625,43.4,913,1
C2016,UM,UM65002,C2016|UM65002,NR,1,182.625,40.8,1081,1
C2016,UM,UM65079,C2016|UM65079,NR,1,182.625,39.9,697,1
C2016,UM,UM65086,C2016|UM65086,NR,1,182.625,49.2,569,1
C2016,UM,UM65093,C2016|UM65093,NR,1,182.625,52.8,282,1
C2016,UM,UM65247,C2016|UM65247,NR,1,182.625,42.7,980,1
C2016,UM,UM65254,C2016|UM65254,NR,1,182.625,38.7,892,1
C2016,UM,UM65261,C2016|UM65261,NR,1,182.625,41.1,804,1
C2016,UM,UM66136,C2016|UM66136,NR,1,182.625,45.9,226,1
C2016,UM,UM66143,C2016|UM66143,NR,1,182.625,39.6,918,1
C2016,UM,UM66150,C2016|UM66150,NR,1,182.625,43.3,852,1
C2016,UM,UM66339,C2016|UM66339,NR,1,182.625,32.9,589,1
C2016,UM,UM66346,C2016|UM66346,NR,1,182.625,45.8,947,1
C2016,UM,UM66353,C2016|UM66353,NR,1,182.625,42.8,762,1
C2016,UM,UM66850,C2016|UM66850,NR,1,182.625,41.6,794,1
C2016,UM,UM66857,C2016|UM66857,NR,1,182.625,46.4,766,1
C2016,UM,UM66864,C2016|UM66864,NR,1,182.625,47.4,856,1
C2016,UM,UM67459,C2016|UM67459,NR,1,182.625,47.4,486,0
C2016,UM,UM67466,C2016|UM67466,NR,1,182.625,44.7,486,0
C2016,UM,UM67473,C2016|UM67473,NR,1,182.625,36.6,486,0
C2016,UM,UM67718,C2016|UM67718,NR,1,182.625,35.1,642,0
C2016,UM,UM67725,C2016|UM67725,NR,1,182.625,34.1,643,0
C2016,UM,UM67732,C2016|UM67732,NR,1,182.625,33.0,642,0
C2016,UM,UM67830,C2016|UM67830,NR,1,182.625,42.1,733,1
C2016,UM,UM67837,C2016|UM67837,NR,1,182.625,48.7,230,1
C2016,UM,UM67844,C2016|UM67844,NR,1,182.625,42.4,745,1
C2016,UM,UM68054,C2016|UM68054,NR,1,182.625,38.9,1207,1
C2016,UM,UM68061,C2016|UM68061,NR,1,182.625,45.6,707,1
C2016,UM,UM68068,C2016|UM68068,NR,1,182.625,40.2,693,1
C2016,UM,UM68096,C2016|UM68096,NR,1,182.625,41.0,807,1
C2016,UM,UM68103,C2016|UM68103,NR,1,182.625,41.2,865,1
C2016,UM,UM68110,C2016|UM68110,NR,1,182.625,34.5,1061,1
C2016,UT,UT08721,C2016|UT08721,Control,0,182.625,40.3,896,1
C2016,UT,UT08722,C2016|UT08722,Control,0,182.625,42.2,847,1
C2016,UT,UT08723,C2016|UT08723,Control,0,182.625,39.0,644,1
C2016,UT,UT08780,C2016|UT08780,Control,0,182.625,37.6,989,1
C2016,UT,UT08781,C2016|UT08781,Control,0,182.625,35.9,990,1
C2016,UT,UT08782,C2016|UT08782,Control,0,182.625,42.8,382,1
C2016,UT,UT08787,C2016|UT08787,Control,0,182.625,42.9,663,1
C2016,UT,UT08788,C2016|UT08788,Control,0,182.625,43.8,836,1
C2016,UT,UT08789,C2016|UT08789,Control,0,182.625,34.0,1073,1
C2016,UT,UT08794,C2016|UT08794,Control,0,182.625,32.9,841,1
C2016,UT,UT08795,C2016|UT08795,Control,0,182.625,39.0,873,1
C2016,UT,UT08796,C2016|UT08796,Control,0,182.625,31.2,668,1
C2016,UT,UT08814,C2016|UT08814,Control,0,182.625,42.4,963,1
C2016,UT,UT08815,C2016|UT08815,Control,0,182.625,32.5,1192,1
C2016,UT,UT08816,C2016|UT08816,Control,0,182.625,44.1,752,1
C2016,UT,UT08871,C2016|UT08871,Control,0,182.625,31.8,865,1
C2016,UT,UT08872,C2016|UT08872,Control,0,182.625,36.1,784,1
C2016,UT,UT08873,C2016|UT08873,Control,0,182.625,44.7,405,1
C2016,UT,UT08877,C2016|UT08877,Control,0,182.625,44.9,1074,1
C2016,UT,UT08878,C2016|UT08878,Control,0,182.625,39.8,876,1
C2016,UT,UT08879,C2016|UT08879,Control,0,182.625,48.6,899,1
C2016,UT,UT08887,C2016|UT08887,Control,0,182.625,40.9,782,1
C2016,UT,UT08888,C2016|UT08888,Control,0,182.625,49.6,434,1
C2016,UT,UT08889,C2016|UT08889,Control,0,182.625,45.2,617,1
C2016,UT,UT08901,C2016|UT08901,Control,0,182.625,45.3,453,1
C2016,UT,UT08902,C2016|UT08902,Control,0,182.625,41.6,1022,1
C2016,UT,UT08903,C2016|UT08903,Control,0,182.625,39.5,918,1
C2016,UT,UT08939,C2016|UT08939,Control,0,182.625,37.2,742,1
C2016,UT,UT08940,C2016|UT08940,Control,0,182.625,38.5,853,1
C2016,UT,UT08941,C2016|UT08941,Control,0,182.625,47.0,437,1
C2016,UT,UT08953,C2016|UT08953,Control,0,182.625,38.0,631,1
C2016,UT,UT08954,C2016|UT08954,Control,0,182.625,40.2,599,1
C2016,UT,UT08955,C2016|UT08955,Control,0,182.625,39.8,1186,1
C2016,UT,UT08970,C2016|UT08970,Control,0,182.625,43.1,898,1
C2016,UT,UT08971,C2016|UT08971,Control,0,182.625,31.5,970,1
C2016,UT,UT08972,C2016|UT08972,Control,0,182.625,36.8,672,1
C2016,UT,UT09010,C2016|UT09010,Control,0,182.625,41.0,952,1
C2016,UT,UT09011,C2016|UT09011,Control,0,182.625,43.7,298,1
C2016,UT,UT09012,C2016|UT09012,Control,0,182.625,40.2,883,1
C2016,UT,UT09027,C2016|UT09027,Control,0,182.625,47.3,816,1
C2016,UT,UT09028,C2016|UT09028,Control,0,182.625,39.4,865,1
C2016,UT,UT09029,C2016|UT09029,Control,0,182.625,35.1,858,1
C2016,UT,UT09065,C2016|UT09065,Control,0,182.625,47.1,936,1
C2016,UT,UT09066,C2016|UT09066,Control,0,182.625,48.7,611,1
C2016,UT,UT09067,C2016|UT09067,Control,0,182.625,45.2,621,1
C2016,UT,UT09082,C2016|UT09082,Control,0,182.625,43.6,542,1
C2016,UT,UT09083,C2016|UT09083,Control,0,182.625,41.0,719,1
C2016,UT,UT09084,C2016|UT09084,Control,0,182.625,40.1,734,1
C2016,UT,UT09093,C2016|UT09093,Control,0,182.625,37.4,705,1
C2016,UT,UT09094,C2016|UT09094,Control,0,182.625,44.0,459,1
C2016,UT,UT09095,C2016|UT09095,Control,0,182.625,36.7,725,1
C2016,UT,UT09100,C2016|UT09100,Control,0,182.625,35.7,945,1
C2016,UT,UT09101,C2016|UT09101,Control,0,182.625,42.1,850,1
C2016,UT,UT09102,C2016|UT09102,Control,0,182.625,43.5,828,1
C2016,UT,UT09114,C2016|UT09114,Control,0,182.625,35.8,856,1
C2016,UT,UT09115,C2016|UT09115,Control,0,182.625,42.8,657,1
C2016,UT,UT09116,C2016|UT09116,Control,0,182.625,46.8,599,1
C2016,UT,UT09253,C2016|UT09253,Control,0,182.625,38.3,743,1
C2016,UT,UT09254,C2016|UT09254,Control,0,182.625,44.0,370,1
C2016,UT,UT09255,C2016|UT09255,Control,0,182.625,47.1,1003,1
C2016,UT,UT09263,C2016|UT09263,Control,0,182.625,47.0,623,1
C2016,UT,UT09264,C2016|UT09264,Control,0,182.625,42.1,1020,1
C2016,UT,UT09265,C2016|UT09265,Control,0,182.625,41.8,1026,1
C2016,UT,UT09306,C2016|UT09306,Control,0,182.625,57.1,478,1
C2016,UT,UT09307,C2016|UT09307,Control,0,182.625,37.0,1064,1
C2016,UT,UT09308,C2016|UT09308,Control,0,182.625,41.7,741,1
C2016,UT,UT09335,C2016|UT09335,Control,0,182.625,40.9,986,1
C2016,UT,UT09336,C2016|UT09336,Control,0,182.625,48.9,798,1
C2016,UT,UT09337,C2016|UT09337,Control,0,182.625,48.1,474,1
C2016,UT,UT09386,C2016|UT09386,Control,0,182.625,44.6,673,1
C2016,UT,UT09387,C2016|UT09387,Control,0,182.625,42.7,1103,1
C2016,UT,UT09388,C2016|UT09388,Control,0,182.625,40.5,868,1
C2016,UT,UT09420,C2016|UT09420,Control,0,182.625,42.9,640,1
C2016,UT,UT09421,C2016|UT09421,Control,0,182.625,30.7,744,1
C2016,UT,UT09422,C2016|UT09422,Control,0,182.625,30.9,976,1
C2016,UT,UT09454,C2016|UT09454,Control,0,182.625,36.3,1264,1
C2016,UT,UT09455,C2016|UT09455,Control,0,182.625,44.9,439,1
C2016,UT,UT09456,C2016|UT09456,Control,0,182.625,38.0,756,1
C2016,UT,UT09464,C2016|UT09464,Control,0,182.625,43.3,578,1
C2016,UT,UT09465,C2016|UT09465,Control,0,182.625,32.8,1035,1
C2016,UT,UT09466,C2016|UT09466,Control,0,182.625,37.5,976,1
C2016,UT,UT09484,C2016|UT09484,Control,0,182.625,35.6,1090,1
C2016,UT,UT09485,C2016|UT09485,Control,0,182.625,42.1,686,1
C2016,UT,UT09486,C2016|UT09486,Control,0,182.625,44.1,1066,1
C2016,UT,UT09547,C2016|UT09547,Control,0,182.625,48.5,909,1
C2016,UT,UT09548,C2016|UT09548,Control,0,182.625,40.1,517,1
C2016,UT,UT09549,C2016|UT09549,Control,0,182.625,49.8,432,1
C2016,UT,UT09569,C2016|UT09569,Control,0,182.625,40.2,784,1
C2016,UT,UT09570,C2016|UT09570,Control,0,182.625,38.4,529,1
C2016,UT,UT09571,C2016|UT09571,Control,0,182.625,42.0,709,1
C2016,UT,UT09587,C2016|UT09587,Control,0,182.625,38.5,1168,1
C2016,UT,UT09588,C2016|UT09588,Control,0,182.625,44.2,885,1
C2016,UT,UT09589,C2016|UT09589,Control,0,182.625,37.0,820,1
C2016,UT,UT09597,C2016|UT09597,Control,0,182.625,40.1,742,1
C2016,UT,UT09598,C2016|UT09598,Control,0,182.625,37.9,846,1
C2016,UT,UT09599,C2016|UT09599,Control,0,182.625,43.8,675,1
C2016,UT,UT09634,C2016|UT09634,Control,0,182.625,42.0,838,1
C2016,UT,UT09635,C2016|UT09635,Control,0,182.625,45.7,799,1
C2016,UT,UT09636,C2016|UT09636,Control,0,182.625,41.3,608,1
C2016,UT,UT08628,C2016|UT08628,NR,1,182.625,48.2,798,1
C2016,UT,UT08629,C2016|UT08629,NR,1,182.625,41.5,671,1
C2016,UT,UT08630,C2016|UT08630,NR,1,182.625,48.8,410,1
C2016,UT,UT08756,C2016|UT08756,NR,1,182.625,49.3,320,1
C2016,UT,UT08757,C2016|UT08757,NR,1,182.625,46.2,582,1
C2016,UT,UT08758,C2016|UT08758,NR,1,182.625,44.0,912,1
C2016,UT,UT08800,C2016|UT08800,NR,1,182.625,41.7,682,1
C2016,UT,UT08801,C2016|UT08801,NR,1,182.625,40.5,561,1
C2016,UT,UT08802,C2016|UT08802,NR,1,182.625,43.1,729,1
C2016,UT,UT08851,C2016|UT08851,NR,1,182.625,30.9,678,1
C2016,UT,UT08852,C2016|UT08852,NR,1,182.625,41.2,654,1
C2016,UT,UT08853,C2016|UT08853,NR,1,182.625,37.2,874,1
C2016,UT,UT08922,C2016|UT08922,NR,1,182.625,44.7,1059,1
C2016,UT,UT08923,C2016|UT08923,NR,1,182.625,40.3,712,1
C2016,UT,UT08924,C2016|UT08924,NR,1,182.625,42.0,810,1
C2016,UT,UT09068,C2016|UT09068,NR,1,182.625,41.6,875,1
C2016,UT,UT09069,C2016|UT09069,NR,1,182.625,43.0,320,1
C2016,UT,UT09070,C2016|UT09070,NR,1,182.625,40.1,915,1
C2016,UT,UT09111,C2016|UT09111,NR,1,182.625,31.6,1025,1
C2016,UT,UT09112,C2016|UT09112,NR,1,182.625,36.8,863,1
C2016,UT,UT09113,C2016|UT09113,NR,1,182.625,42.8,268,1
C2016,UT,UT09154,C2016|UT09154,NR,1,182.625,44.8,830,1
C2016,UT,UT09155,C2016|UT09155,NR,1,182.625,36.2,749,1
C2016,UT,UT09156,C2016|UT09156,NR,1,182.625,44.5,812,1
C2016,UT,UT09211,C2016|UT09211,NR,1,182.625,42.8,768,1
C2016,UT,UT09212,C2016|UT09212,NR,1,182.625,41.8,610,1
C2016,UT,UT09213,C2016|UT09213,NR,1,182.625,33.6,893,1
C2016,UT,UT09286,C2016|UT09286,NR,1,182.625,42.8,473,1
C2016,UT,UT09287,C2016|UT09287,NR,1,182.625,42.6,558,1
C2016,UT,UT09288,C2016|UT09288,NR,1,182.625,41.8,1078,1
C2016,UT,UT09365,C2016|UT09365,NR,1,182.625,41.7,794,1
C2016,UT,UT09366,C2016|UT09366,NR,1,182.625,43.1,972,1
C2016,UT,UT09367,C2016|UT09367,NR,1,182.625,37.7,244,1
C2016,UT,UT09427,C2016|UT09427,NR,1,182.625,46.2,556,1
C2016,UT,UT09428,C2016|UT09428,NR,1,182.625,43.5,557,1
C2016,UT,UT09429,C2016|UT09429,NR,1,182.625,42.6,1013,1
C2016,UT,UT09461,C2016|UT09461,NR,1,182.625,48.1,711,1
C2016,UT,UT09462,C2016|UT09462,NR,1,182.625,38.5,946,1
C2016,UT,UT09463,C2016|UT09463,NR,1,182.625,47.9,771,1
C2016,UT,UT09527,C2016|UT09527,NR,1,182.625,45.1,415,1
C2016,UT,UT09528,C2016|UT09528,NR,1,182.625,48.8,383,1
C2016,UT,UT09529,C2016|UT09529,NR,1,182.625,54.0,454,1
C2016,UT,UT09550,C2016|UT09550,NR,1,182.625,45.8,614,1
C2016,UT,UT09551,C2016|UT09551,NR,1,182.625,46.4,679,1
C2016,UT,UT09552,C2016|UT09552,NR,1,182.625,35.7,748,1
C2016,UT,UT09553,C2016|UT09553,NR,1,182.625,40.9,613,1
C2016,UT,UT09554,C2016|UT09554,NR,1,182.625,39.7,868,1
C2016,UT,UT09555,C2016|UT09555,NR,1,182.625,46.6,953,1
C2016,UT,UT09610,C2016|UT09610,NR,1,182.625,41.7,596,1
C2016,UT,UT09611,C2016|UT09611,NR,1,182.625,37.6,816,1
C2016,UT,UT09612,C2016|UT09612,NR,1,182.625,46.3,611,1
C2018,TJL,JL17019,C2018|JL17019,Control,0,182.625,42.0,529,1
C2018,TJL,JL17020,C2018|JL17020,Control,0,182.625,47.0,367,1
C2018,TJL,JL17021,C2018|JL17021,Control,0,182.625,47.0,866,1
C2018,TJL,JL17022,C2018|JL17022,Control,0,182.625,47.0,460,1
C2018,TJL,JL17023,C2018|JL17023,Control,0,182.625,40.0,830,1
C2018,TJL,JL17045,C2018|JL17045,Control,0,182.625,47.0,345,1
C2018,TJL,JL17046,C2018|JL17046,Control,0,182.625,50.0,317,1
C2018,TJL,JL17047,C2018|JL17047,Control,0,182.625,45.0,975,1
C2018,TJL,JL17063,C2018|JL17063,Control,0,182.625,43.0,820,1
C2018,TJL,JL17064,C2018|JL17064,Control,0,182.625,38.0,603,1
C2018,TJL,JL17065,C2018|JL17065,Control,0,182.625,43.0,603,1
C2018,TJL,JL17094,C2018|JL17094,Control,0,182.625,46.0,395,1
C2018,TJL,JL17095,C2018|JL17095,Control,0,182.625,42.0,960,1
C2018,TJL,JL17096,C2018|JL17096,Control,0,182.625,41.0,773,1
C2018,TJL,JL17097,C2018|JL17097,Control,0,182.625,41.0,443,1
C2018,TJL,JL17098,C2018|JL17098,Control,0,182.625,43.0,453,1
C2018,TJL,JL17099,C2018|JL17099,Control,0,182.625,36.0,864,1
C2018,TJL,JL17159,C2018|JL17159,Control,0,182.625,42.0,947,1
C2018,TJL,JL17160,C2018|JL17160,Control,0,182.625,41.0,454,1
C2018,TJL,JL17161,C2018|JL17161,Control,0,182.625,44.0,293,1
C2018,TJL,JL17165,C2018|JL17165,Control,0,182.625,47.0,363,1
C2018,TJL,JL17166,C2018|JL17166,Control,0,182.625,41.0,321,1
C2018,TJL,JL17167,C2018|JL17167,Control,0,182.625,46.0,405,1
C2018,TJL,JL17168,C2018|JL17168,Control,0,182.625,40.0,726,1
C2018,TJL,JL17169,C2018|JL17169,Control,0,182.625,43.0,617,1
C2018,TJL,JL17170,C2018|JL17170,Control,0,182.625,48.0,419,1
C2018,TJL,JL17199,C2018|JL17199,Control,0,182.625,46.0,412,1
C2018,TJL,JL17200,C2018|JL17200,Control,0,182.625,32.0,807,1
C2018,TJL,JL17201,C2018|JL17201,Control,0,182.625,35.0,1123,1
C2018,TJL,JL17219,C2018|JL17219,Control,0,182.625,53.0,411,1
C2018,TJL,JL17220,C2018|JL17220,Control,0,182.625,48.0,579,1
C2018,TJL,JL17221,C2018|JL17221,Control,0,182.625,44.0,544,1
C2018,TJL,JL17234,C2018|JL17234,Control,0,182.625,40.0,883,1
C2018,TJL,JL17235,C2018|JL17235,Control,0,182.625,40.0,708,1
C2018,TJL,JL17236,C2018|JL17236,Control,0,182.625,41.0,953,1
C2018,TJL,JL17246,C2018|JL17246,Control,0,182.625,43.0,603,1
C2018,TJL,JL17247,C2018|JL17247,Control,0,182.625,49.0,1116,1
C2018,TJL,JL17248,C2018|JL17248,Control,0,182.625,44.0,1116,1
C2018,TJL,JL17264,C2018|JL17264,Control,0,182.625,42.0,502,1
C2018,TJL,JL17265,C2018|JL17265,Control,0,182.625,45.0,329,1
C2018,TJL,JL17266,C2018|JL17266,Control,0,182.625,39.0,938,1
C2018,TJL,JL17289,C2018|JL17289,Control,0,182.625,42.0,934,1
C2018,TJL,JL17290,C2018|JL17290,Control,0,182.625,48.0,736,1
C2018,TJL,JL17291,C2018|JL17291,Control,0,182.625,45.0,277,1
C2018,TJL,JL17295,C2018|JL17295,Control,0,182.625,47.0,464,1
C2018,TJL,JL17296,C2018|JL17296,Control,0,182.625,45.0,1009,1
C2018,TJL,JL17297,C2018|JL17297,Control,0,182.625,50.0,1010,1
C2018,TJL,JL17332,C2018|JL17332,Control,0,182.625,40.0,715,1
C2018,TJL,JL17333,C2018|JL17333,Control,0,182.625,42.0,573,1
C2018,TJL,JL17334,C2018|JL17334,Control,0,182.625,44.0,715,1
C2018,TJL,JL17343,C2018|JL17343,Control,0,182.625,35.0,1197,1
C2018,TJL,JL17345,C2018|JL17345,Control,0,182.625,42.0,701,1
C2018,TJL,JL17352,C2018|JL17352,Control,0,182.625,39.0,838,1
C2018,TJL,JL17353,C2018|JL17353,Control,0,182.625,45.0,572,1
C2018,TJL,JL17354,C2018|JL17354,Control,0,182.625,43.0,454,1
C2018,TJL,JL17355,C2018|JL17355,Control,0,182.625,45.0,294,1
C2018,TJL,JL17356,C2018|JL17356,Control,0,182.625,42.0,454,1
C2018,TJL,JL17357,C2018|JL17357,Control,0,182.625,43.0,873,1
C2018,TJL,JL17400,C2018|JL17400,Control,0,182.625,44.0,638,1
C2018,TJL,JL17401,C2018|JL17401,Control,0,182.625,44.0,662,1
C2018,TJL,JL17402,C2018|JL17402,Control,0,182.625,43.0,331,1
C2018,TJL,JL17420,C2018|JL17420,Control,0,182.625,41.0,766,1
C2018,TJL,JL17421,C2018|JL17421,Control,0,182.625,38.0,895,1
C2018,TJL,JL17422,C2018|JL17422,Control,0,182.625,42.0,858,1
C2018,TJL,JL17429,C2018|JL17429,Control,0,182.625,45.0,408,1
C2018,TJL,JL17430,C2018|JL17430,Control,0,182.625,50.0,478,1
C2018,TJL,JL17431,C2018|JL17431,Control,0,182.625,45.0,802,1
C2018,TJL,JL17459,C2018|JL17459,Control,0,182.625,45.0,631,1
C2018,TJL,JL17460,C2018|JL17460,Control,0,182.625,45.0,686,1
C2018,TJL,JL17461,C2018|JL17461,Control,0,182.625,45.0,213,1
C2018,TJL,JL17471,C2018|JL17471,Control,0,182.625,45.0,1003,1
C2018,TJL,JL17472,C2018|JL17472,Control,0,182.625,42.0,940,1
C2018,TJL,JL17473,C2018|JL17473,Control,0,182.625,43.0,1019,1
C2018,TJL,JL17493,C2018|JL17493,Control,0,182.625,39.0,753,1
C2018,TJL,JL17494,C2018|JL17494,Control,0,182.625,42.0,970,1
C2018,TJL,JL17495,C2018|JL17495,Control,0,182.625,50.0,514,1
C2018,TJL,JL17505,C2018|JL17505,Control,0,182.625,47.0,931,1
C2018,TJL,JL17506,C2018|JL17506,Control,0,182.625,50.0,1018,1
C2018,TJL,JL17507,C2018|JL17507,Control,0,182.625,49.0,358,1
C2018,TJL,JL17530,C2018|JL17530,Control,0,182.625,46.0,981,1
C2018,TJL,JL17531,C2018|JL17531,Control,0,182.625,42.0,373,1
C2018,TJL,JL17532,C2018|JL17532,Control,0,182.625,40.0,331,1
C2018,TJL,JL17539,C2018|JL17539,Control,0,182.625,39.0,857,1
C2018,TJL,JL17540,C2018|JL17540,Control,0,182.625,43.0,351,1
C2018,TJL,JL17541,C2018|JL17541,Control,0,182.625,43.0,345,1
C2018,TJL,JL17542,C2018|JL17542,Control,0,182.625,33.0,1057,1
C2018,TJL,JL17543,C2018|JL17543,Control,0,182.625,43.0,672,1
C2018,TJL,JL17544,C2018|JL17544,Control,0,182.625,47.0,239,1
C2018,TJL,JL17589,C2018|JL17589,Control,0,182.625,40.0,768,1
C2018,TJL,JL17590,C2018|JL17590,Control,0,182.625,40.0,875,1
C2018,TJL,JL17591,C2018|JL17591,Control,0,182.625,48.0,869,1
C2018,TJL,JL17592,C2018|JL17592,Control,0,182.625,42.0,317,1
C2018,TJL,JL17593,C2018|JL17593,Control,0,182.625,39.0,878,1
C2018,TJL,JL17594,C2018|JL17594,Control,0,182.625,38.0,996,1
C2018,TJL,JL17595,C2018|JL17595,Control,0,182.625,45.0,647,1
C2018,TJL,JL17596,C2018|JL17596,Control,0,182.625,41.0,703,1
C2018,TJL,JL17597,C2018|JL17597,Control,0,182.625,40.0,650,1
C2018,TJL,JL17598,C2018|JL17598,Control,0,182.625,52.0,538,1
C2018,TJL,JL17599,C2018|JL17599,Control,0,182.625,51.0,378,1
C2018,TJL,JL17600,C2018|JL17600,Control,0,182.625,48.0,1014,1
C2018,TJL,JL17629,C2018|JL17629,Control,0,182.625,46.0,801,1
C2018,TJL,JL17630,C2018|JL17630,Control,0,182.625,39.0,950,1
C2018,TJL,JL17631,C2018|JL17631,Control,0,182.625,41.0,934,1
C2018,TJL,JL17711,C2018|JL17711,Control,0,182.625,47.0,1025,1
C2018,TJL,JL17712,C2018|JL17712,Control,0,182.625,42.0,519,1
C2018,TJL,JL17713,C2018|JL17713,Control,0,182.625,42.0,649,1
C2018,TJL,JL17013,C2018|JL17013,Fis_On,1,182.625,38.0,1016,1
C2018,TJL,JL17014,C2018|JL17014,Fis_On,1,182.625,40.0,899,1
C2018,TJL,JL17015,C2018|JL17015,Fis_On,1,182.625,46.0,694,1
C2018,TJL,JL17083,C2018|JL17083,Fis_On,1,182.625,41.0,454,1
C2018,TJL,JL17084,C2018|JL17084,Fis_On,1,182.625,42.0,454,1
C2018,TJL,JL17085,C2018|JL17085,Fis_On,1,182.625,53.0,320,1
C2018,TJL,JL17118,C2018|JL17118,Fis_On,1,182.625,48.0,710,1
C2018,TJL,JL17119,C2018|JL17119,Fis_On,1,182.625,48.0,686,1
C2018,TJL,JL17120,C2018|JL17120,Fis_On,1,182.625,41.0,839,1
C2018,TJL,JL17135,C2018|JL17135,Fis_On,1,182.625,50.0,680,1
C2018,TJL,JL17136,C2018|JL17136,Fis_On,1,182.625,46.0,828,1
C2018,TJL,JL17137,C2018|JL17137,Fis_On,1,182.625,42.0,339,1
C2018,TJL,JL17153,C2018|JL17153,Fis_On,1,182.625,47.0,837,1
C2018,TJL,JL17154,C2018|JL17154,Fis_On,1,182.625,39.0,834,1
C2018,TJL,JL17155,C2018|JL17155,Fis_On,1,182.625,39.0,1236,1
C2018,TJL,JL17179,C2018|JL17179,Fis_On,1,182.625,40.0,897,1
C2018,TJL,JL17180,C2018|JL17180,Fis_On,1,182.625,36.0,450,1
C2018,TJL,JL17181,C2018|JL17181,Fis_On,1,182.625,39.0,764,1
C2018,TJL,JL17326,C2018|JL17326,Fis_On,1,182.625,47.0,338,1
C2018,TJL,JL17327,C2018|JL17327,Fis_On,1,182.625,42.0,576,1
C2018,TJL,JL17328,C2018|JL17328,Fis_On,1,182.625,41.0,761,1
C2018,TJL,JL17329,C2018|JL17329,Fis_On,1,182.625,42.0,238,1
C2018,TJL,JL17330,C2018|JL17330,Fis_On,1,182.625,48.0,355,1
C2018,TJL,JL17331,C2018|JL17331,Fis_On,1,182.625,46.0,856,1
C2018,TJL,JL17391,C2018|JL17391,Fis_On,1,182.625,45.0,568,1
C2018,TJL,JL17392,C2018|JL17392,Fis_On,1,182.625,41.0,973,1
C2018,TJL,JL17393,C2018|JL17393,Fis_On,1,182.625,44.0,642,1
C2018,TJL,JL17397,C2018|JL17397,Fis_On,1,182.625,40.0,987,1
C2018,TJL,JL17398,C2018|JL17398,Fis_On,1,182.625,42.0,750,1
C2018,TJL,JL17399,C2018|JL17399,Fis_On,1,182.625,46.0,748,1
C2018,TJL,JL17426,C2018|JL17426,Fis_On,1,182.625,45.0,1219,1
C2018,TJL,JL17427,C2018|JL17427,Fis_On,1,182.625,41.0,652,1
C2018,TJL,JL17428,C2018|JL17428,Fis_On,1,182.625,46.0,296,1
C2018,TJL,JL17496,C2018|JL17496,Fis_On,1,182.625,39.0,1024,1
C2018,TJL,JL17497,C2018|JL17497,Fis_On,1,182.625,36.0,771,1
C2018,TJL,JL17498,C2018|JL17498,Fis_On,1,182.625,46.0,871,1
C2018,TJL,JL17533,C2018|JL17533,Fis_On,1,182.625,38.0,971,1
C2018,TJL,JL17534,C2018|JL17534,Fis_On,1,182.625,37.0,996,1
