cohort,group,init,weight_age,post_dosing,n_tx,diff_g,pct,p
C2020,AKG_18,18.0,6,False,285,0.35311280118454946,1.039675606917738,0.34978810717915493
C2020,AKG_18,18.0,12,False,272,-0.10012688929738672,-0.24544354145261557,0.8833976476407159
C2020,AKG_18,18.0,18,True,250,-0.9211848484848524,-2.1660262770986654,0.1287426673363898
C2020,AKG_18,18.0,24,True,219,-0.8123393274883999,-1.9855600981915826,0.2580262397293439
C2020,Cana_16,16.0,6,False,192,-0.38409768289109225,-1.1309048843199125,0.5110816978405545
C2020,Cana_16,16.0,12,False,191,-0.08311954624781984,-0.20375301717809213,0.9647389904335504
C2020,Cana_16,16.0,18,True,181,-4.444736983090575,-10.451124023589216,5.682429248461855e-12
C2020,Cana_16,16.0,24,True,152,-4.946506112566483,-12.0904957204759,2.641384890771965e-14
C2020,Cana_6,6.0,6,True,95,0.8994285906582311,2.648201828806082,0.22307564369910113
C2020,Cana_6,6.0,12,True,94,-2.351343085106384,-5.763905960011607,0.014735847454698124
C2020,Cana_6,6.0,18,True,86,-1.4248692741367182,-3.3503637128714496,0.1732949571940722
C2020,Cana_6,6.0,24,True,78,-1.3159022057212117,-3.2163934754711727,0.21020347138735837
C2020,DNP,6.0,6,True,280,0.5633780142491774,1.6587628002262649,0.24482454664862421
C2020,DNP,6.0,12,True,267,1.1298397836038314,2.7696044459958964,0.06074781107710224
C2020,DNP,6.0,18,True,243,0.6305109365257419,1.4825507158081561,0.2858402765623503
C2020,DNP,6.0,24,True,204,-0.10975142696596045,-0.2682598844216496,0.9959792664917743
C2020,HYD_16,16.0,6,False,284,0.4417566460141903,1.300671081631814,0.25837613695213585
C2020,HYD_16,16.0,12,False,274,0.34622186739659305,0.8487023002359022,0.4724823190300097
C2020,HYD_16,16.0,18,True,249,1.0946949738347238,2.5740089870495066,0.05371446824311737
C2020,HYD_16,16.0,24,True,204,1.1255483591123758,2.751121156904049,0.07301725143799863
C2020,HYD_6,6.0,6,True,284,-0.02890684098195188,-0.08511086922130076,0.8239608152775757
C2020,HYD_6,6.0,12,True,278,-0.8178239908073561,-2.00475234971579,0.25017159145939155
C2020,HYD_6,6.0,18,True,265,-0.3129183076043505,-0.7357798795443515,0.795060585696286
C2020,HYD_6,6.0,24,True,218,-0.12139196774923278,-0.29671227188896376,0.9629362511862772
C2020,NEBI,6.0,6,True,280,-0.1106822022287191,-0.32588335906008054,0.9925557323745124
C2020,NEBI,6.0,12,True,271,-1.8456498564985642,-4.524287533941619,0.002929114183317762
C2020,NEBI,6.0,18,True,241,-1.392718647051429,-3.27476639577871,0.030602734684511516
C2020,NEBI,6.0,24,True,192,-1.4757591230936813,-3.6071236861283893,0.023701864743829366
C2020,OH-EST,12.0,6,False,285,0.8236391169740257,2.4250536824169613,0.06265810810902374
C2020,OH-EST,12.0,12,True,278,0.06367031374899805,0.1560766283823931,0.9293677059127927
C2020,OH-EST,12.0,18,True,267,-13.476165361479968,-31.68715631341871,1.9234994947624152e-141
C2020,OH-EST,12.0,24,True,230,-11.638961024766653,-28.448526143175904,3.939282682205297e-95
C2020,THIO,6.0,6,True,283,0.5504615780864524,1.620732732889009,0.22495939422394687
C2020,THIO,6.0,12,True,277,-0.7398688828720427,-1.8136590490027753,0.23820009781392143
C2020,THIO,6.0,18,True,264,0.40752816804407055,0.9582405986086434,0.4293543260287754
C2020,THIO,6.0,24,True,216,0.3357356665363248,0.820621777694003,0.4775347718103903
C2021,2BA,7.0,6,False,296,0.3836874971918073,1.1020643037695463,0.47644061206597355
C2021,2BA,7.0,12,True,283,1.2242045641612709,3.0017921430436396,0.03429686199694609
C2021,2BA,7.0,18,True,261,1.5208650028138633,3.593293767596874,0.012389019318370519
C2021,2BA,7.0,24,True,197,1.3556779808718775,3.3960816795565187,0.039232665919444375
C2021,DCA,7.0,6,False,300,0.5970771105190107,1.7149825702345467,0.21508957338106813
C2021,DCA,7.0,12,True,288,2.8601759058625262,7.013250737080099,1.3576754922685994e-07
C2021,DCA,7.0,18,True,266,2.290164883087626,5.410891292746221,2.274704848076736e-05
C2021,DCA,7.0,24,True,224,1.6114498709891707,4.036810704021639,0.01020151728295441
C2021,Epi,7.0,6,False,294,-0.08470856402956463,-0.24330812268790689,0.7785941183497669
C2021,Epi,7.0,12,True,285,1.0714775427192103,2.62730017787985,0.06619809879365947
C2021,Epi,7.0,18,True,254,1.2888853460974221,3.0452036654864307,0.039162180015792226
C2021,Epi,7.0,24,True,200,1.127819206008584,2.8252772394477015,0.08719994533840243
C2021,For,7.0,6,False,298,-0.6511835028112801,-1.870392178281413,0.21084330661909792
C2021,For,7.0,12,True,282,-0.23070766387742833,-0.5657032109185846,0.6620717474589999
C2021,For,7.0,18,True,267,-0.2800993125953751,-0.6617807053189926,0.6475699563759112
C2021,For,7.0,24,True,212,-0.19705779145409844,-0.49364551524303313,0.8702160107532851
C2021,Hal,7.0,6,False,303,-0.14393776024455687,-0.41343194315963394,0.9200159413824363
C2021,Hal,7.0,12,True,288,0.8908859809498009,2.18448339129909,0.05629285342042602
C2021,Hal,7.0,18,True,267,0.8507188694745677,2.009963281424887,0.09502115851876855
C2021,Hal,7.0,24,True,211,0.24195211168291544,0.6061093750950419,0.5759099358929652
C2021,M160,7.0,6,False,296,-0.0953665568622474,-0.2739210395452409,0.814222015318608
C2021,M160,7.0,12,True,289,4.055902128233872,9.945212996185612,8.489193249742802e-09
C2021,M160,7.0,18,True,282,4.563625529076899,10.78231607732313,1.5465162690683446e-10
C2021,M160,7.0,24,True,226,2.425782723739346,6.076779576649684,0.00015077467104365833
