cohort,site,sex,group,dose,cell,is_control,init_months,bw_6,bw_12,pct_6_12,lifespan_days,dead
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,43.0,50.0,16.27906976744186,904,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,44.0,49.0,11.363636363636363,848,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,44.0,47.0,6.818181818181818,890,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,43.0,50.0,16.27906976744186,624,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,46.0,51.0,10.869565217391305,1030,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,39.0,52.0,33.333333333333336,603,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,30.0,34.0,13.333333333333334,1099,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,36.0,50.0,38.888888888888886,688,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,31.0,38.0,22.580645161290324,876,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,46.0,50.0,8.695652173913043,516,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,43.0,47.0,9.30232558139535,454,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,49.0,51.0,4.081632653061225,950,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,40.0,56.0,40.0,915,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,35.0,46.0,31.428571428571427,880,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,31.0,42.0,35.483870967741936,565,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,34.0,45.0,32.35294117647059,949,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,50.0,58.0,16.0,810,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,39.0,42.0,7.6923076923076925,692,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,47.0,52.0,10.638297872340425,789,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,30.0,43.0,43.333333333333336,785,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,31.0,45.0,45.16129032258065,674,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,28.0,33.0,17.857142857142858,815,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,43.0,56.0,30.232558139534884,743,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,42.0,52.0,23.80952380952381,1084,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,38.0,43.0,13.157894736842104,941,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,36.0,48.0,33.333333333333336,582,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,44.0,59.0,34.09090909090909,758,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,49.0,57.0,16.3265306122449,496,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,44.0,52.0,18.181818181818183,484,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,46.0,54.0,17.391304347826086,1002,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,50.0,53.0,6.0,841,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,40.0,43.0,7.5,1009,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,24.0,30.0,25.0,743,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,34.0,41.0,20.58823529411765,1051,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,28.0,36.0,28.571428571428573,821,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,42.0,50.0,19.047619047619047,903,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,44.0,51.0,15.909090909090908,1008,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,48.0,52.0,8.333333333333334,876,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,43.0,49.0,13.953488372093023,1126,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,47.0,53.0,12.76595744680851,750,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,36.0,41.0,13.88888888888889,1210,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,44.0,51.0,15.909090909090908,1204,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,37.0,41.0,10.81081081081081,1274,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,45.0,46.0,2.2222222222222223,697,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,36.0,43.0,19.444444444444443,952,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,36.0,45.0,25.0,980,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,48.0,55.0,14.583333333333334,679,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,32.0,46.0,43.75,1023,1
C2009,TJL,f,Control,0,C2009|TJL|Control|0|f,True,,28.0,37.0,32.142857142857146,693,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,43.0,45.0,4.651162790697675,868,1
C2009,TJL,m,Control,0,C2009|TJL|Control|0|m,True,,43.0,50.0,16.27906976744186,1044,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,45.0,58.0,28.88888888888889,915,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,29.0,36.0,24.137931034482758,929,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,25.0,43.0,72.0,713,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,41.0,55.0,34.146341463414636,755,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,54.0,60.0,11.11111111111111,736,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,54.0,59.0,9.25925925925926,415,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,31.0,39.0,25.806451612903224,701,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,45.0,51.0,13.333333333333334,701,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,50.0,54.0,8.0,870,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,43.0,47.0,9.30232558139535,877,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,47.0,54.0,14.893617021276595,1010,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,44.0,47.0,6.818181818181818,1065,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,43.0,50.0,16.27906976744186,673,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,43.0,49.0,13.953488372093023,840,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,37.0,50.0,35.13513513513514,1037,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,44.0,46.0,4.545454545454546,1051,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,52.0,53.0,1.9230769230769231,897,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,48.0,51.0,6.25,800,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,46.0,52.0,13.043478260869565,449,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,48.0,54.0,12.5,561,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,45.0,49.0,8.88888888888889,512,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,40.0,52.0,30.0,1190,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,39.0,52.0,33.333333333333336,729,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,34.0,48.0,41.1764705882353,904,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,30.0,40.0,33.333333333333336,1121,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,33.0,43.0,30.303030303030305,792,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,45.0,53.0,17.77777777777778,575,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,41.0,47.0,14.634146341463415,787,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,43.0,48.0,11.627906976744185,641,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,49.0,57.0,16.3265306122449,512,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,46.0,52.0,13.043478260869565,644,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,23.0,29.0,26.08695652173913,1000,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,41.0,53.0,29.26829268292683,589,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,47.0,50.0,6.382978723404255,784,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,31.0,36.0,16.129032258064516,700,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,49.0,63.0,28.571428571428573,739,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,29.0,38.0,31.03448275862069,894,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,36.0,46.0,27.77777777777778,784,1
C2009,TJL,f,MB,28,C2009|TJL|MB|28|f,False,4.0,41.0,52.0,26.829268292682926,804,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,48.0,54.0,12.5,441,1
C2009,TJL,m,MB,28,C2009|TJL|MB|28|m,False,4.0,46.0,48.0,4.3478260869565215,595,1
