population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,Tx,entry,mean,std,weight_42d_z,arm,positive_m,positive_f,mouse
UM-HET3,C2004,UM,m,UM02009,Control,0,,dead,1,988,,,18.6,30.299999,34.5,,,0,121.75,21.1257144,2.399558276603475,-1.0525747278682869,C2004|Aspirin,True,False,C2004|UM02009
UM-HET3,C2004,UM,m,UM02282,Control,0,,dead,1,995,,,17.0,29.1,36.5,,,0,121.75,21.1257144,2.399558276603475,-1.7193641180658727,C2004|Aspirin,True,False,C2004|UM02282
UM-HET3,C2004,UM,m,UM02296,Control,0,,dead,1,1130,,,19.0,34.900002,43.200001,,,0,121.75,21.1257144,2.399558276603475,-0.8858773803188912,C2004|Aspirin,True,False,C2004|UM02296
UM-HET3,C2004,UM,m,UM02548,Control,0,,dead,1,866,,,18.4,32.799999,38.799999,,,0,121.75,21.1257144,2.399558276603475,-1.1359234016429862,C2004|Aspirin,True,False,C2004|UM02548
UM-HET3,C2004,UM,m,UM02555,Control,0,,dead,1,684,,,19.700001,45.0,54.0,,,0,121.75,21.1257144,2.399558276603475,-0.5941566053640785,C2004|Aspirin,True,False,C2004|UM02555
UM-HET3,C2004,UM,m,UM02562,Control,0,,dead,1,362,,,17.4,34.200001,,,,0,121.75,21.1257144,2.399558276603475,-1.5526667705164772,C2004|Aspirin,True,False,C2004|UM02562
UM-HET3,C2004,UM,m,UM02842,Control,0,,dead,1,979,,,20.4,34.099998,41.200001,,,0,121.75,21.1257144,2.399558276603475,-0.30243666389600454,C2004|Aspirin,True,False,C2004|UM02842
UM-HET3,C2004,UM,m,UM02849,Control,0,,dead,1,1193,,,20.9,32.099998,38.299999,,,0,121.75,21.1257144,2.399558276603475,-0.09406497945925912,C2004|Aspirin,True,False,C2004|UM02849
UM-HET3,C2004,UM,m,UM03045,Control,0,,dead,1,932,,,19.1,30.4,33.700001,,,0,121.75,21.1257144,2.399558276603475,-0.8442030434315415,C2004|Aspirin,True,False,C2004|UM03045
UM-HET3,C2004,UM,m,UM03052,Control,0,,dead,1,978,,,16.799999,29.799999,35.700001,,,0,121.75,21.1257144,2.399558276603475,-1.80271320858394,C2004|Aspirin,True,False,C2004|UM03052
UM-HET3,C2004,UM,m,UM03255,Control,0,,dead,1,968,,,19.0,39.5,47.400002,,,0,121.75,21.1257144,2.399558276603475,-0.8858773803188912,C2004|Aspirin,True,False,C2004|UM03255
UM-HET3,C2004,UM,m,UM03472,Control,0,,dead,1,1136,,,18.700001,30.6,35.599998,,,0,121.75,21.1257144,2.399558276603475,-1.0108999742375693,C2004|Aspirin,True,False,C2004|UM03472
UM-HET3,C2004,UM,m,UM03570,Control,0,,dead,1,870,,,19.700001,33.5,42.400002,,,0,121.75,21.1257144,2.399558276603475,-0.5941566053640785,C2004|Aspirin,True,False,C2004|UM03570
UM-HET3,C2004,UM,m,UM03577,Control,0,,dead,1,390,,,22.299999,41.099998,50.400002,,,0,121.75,21.1257144,2.399558276603475,0.48937532022025965,C2004|Aspirin,True,False,C2004|UM03577
UM-HET3,C2004,UM,m,UM03584,Control,0,,dead,1,506,,,20.5,35.900002,45.400002,,,0,121.75,21.1257144,2.399558276603475,-0.26076232700865487,C2004|Aspirin,True,False,C2004|UM03584
UM-HET3,C2004,UM,m,UM03591,Control,0,,dead,1,736,,,17.200001,28.1,31.9,,,0,121.75,21.1257144,2.399558276603475,-1.6360150275478056,C2004|Aspirin,True,False,C2004|UM03591
UM-HET3,C2004,UM,m,UM03598,Control,0,,dead,1,681,,,18.6,30.9,35.700001,,,0,121.75,21.1257144,2.399558276603475,-1.0525747278682869,C2004|Aspirin,True,False,C2004|UM03598
UM-HET3,C2004,UM,m,UM03605,Control,0,,dead,1,1020,,,17.0,30.700001,32.599998,,,0,121.75,21.1257144,2.399558276603475,-1.7193641180658727,C2004|Aspirin,True,False,C2004|UM03605
UM-HET3,C2004,UM,m,UM03738,Control,0,,dead,1,957,,,19.299999,29.9,37.400002,,,0,121.75,21.1257144,2.399558276603475,-0.7608547864002129,C2004|Aspirin,True,False,C2004|UM03738
UM-HET3,C2004,UM,m,UM04046,Control,0,,dead,1,657,,,20.799999,37.5,43.299999,,,0,121.75,21.1257144,2.399558276603475,-0.1357397330899766,C2004|Aspirin,True,False,C2004|UM04046
UM-HET3,C2004,UM,m,UM04053,Control,0,,dead,1,995,,,23.5,40.700001,45.0,,,0,121.75,21.1257144,2.399558276603475,0.9894677796118176,C2004|Aspirin,True,False,C2004|UM04053
UM-HET3,C2004,UM,m,UM04060,Control,0,,dead,1,812,,,22.200001,43.299999,52.0,,,0,121.75,21.1257144,2.399558276603475,0.4477018168196486,C2004|Aspirin,True,False,C2004|UM04060
UM-HET3,C2004,UM,m,UM04144,Control,0,,dead,1,526,,,21.200001,44.700001,48.400002,,,0,121.75,21.1257144,2.399558276603475,0.030958447946157736,C2004|Aspirin,True,False,C2004|UM04144
UM-HET3,C2004,UM,m,UM04151,Control,0,,dead,1,828,,,19.799999,36.299999,43.299999,,,0,121.75,21.1257144,2.399558276603475,-0.5524831019634675,C2004|Aspirin,True,False,C2004|UM04151
UM-HET3,C2004,UM,m,UM04158,Control,0,,dead,1,840,,,22.700001,37.5,44.0,,,0,121.75,21.1257144,2.399558276603475,0.656073501256394,C2004|Aspirin,True,False,C2004|UM04158
UM-HET3,C2004,UM,m,UM04256,Control,0,,dead,1,1161,,,21.4,39.5,41.700001,,,0,121.75,21.1257144,2.399558276603475,0.11430670497748631,C2004|Aspirin,True,False,C2004|UM04256
UM-HET3,C2004,UM,m,UM04270,Control,0,,dead,1,1161,,,20.799999,30.299999,30.5,,,0,121.75,21.1257144,2.399558276603475,-0.1357397330899766,C2004|Aspirin,True,False,C2004|UM04270
UM-HET3,C2004,UM,m,UM04319,Control,0,,dead,1,976,,,25.299999,45.0,48.700001,,,0,121.75,21.1257144,2.399558276603475,1.7396054268407322,C2004|Aspirin,True,False,C2004|UM04319
UM-HET3,C2004,UM,m,UM04326,Control,0,,dead,1,304,,,24.200001,45.099998,,,,0,121.75,21.1257144,2.399558276603475,1.2811885545666302,C2004|Aspirin,True,False,C2004|UM04326
UM-HET3,C2004,UM,m,UM04333,Control,0,,dead,1,776,,,23.200001,38.0,38.900002,,,0,121.75,21.1257144,2.399558276603475,0.8644451856931394,C2004|Aspirin,True,False,C2004|UM04333
UM-HET3,C2004,UM,m,UM04585,Control,0,,dead,1,989,,,23.1,43.799999,43.700001,,,0,121.75,21.1257144,2.399558276603475,0.822770432062422,C2004|Aspirin,True,False,C2004|UM04585
UM-HET3,C2004,UM,m,UM04725,Control,0,,dead,1,544,,,20.5,39.5,41.400002,,,0,121.75,21.1257144,2.399558276603475,-0.26076232700865487,C2004|Aspirin,True,False,C2004|UM04725
UM-HET3,C2004,UM,m,UM04732,Control,0,,dead,1,1024,,,19.799999,37.0,44.299999,,,0,121.75,21.1257144,2.399558276603475,-0.5524831019634675,C2004|Aspirin,True,False,C2004|UM04732
UM-HET3,C2004,UM,m,UM04739,Control,0,,dead,1,822,,,22.1,40.299999,40.799999,,,0,121.75,21.1257144,2.399558276603475,0.40602706318893106,C2004|Aspirin,True,False,C2004|UM04739
UM-HET3,C2004,UM,m,UM04907,Control,0,,dead,1,1048,,,17.799999,28.299999,35.799999,,,0,121.75,21.1257144,2.399558276603475,-1.3859698397104492,C2004|Aspirin,True,False,C2004|UM04907
UM-HET3,C2004,UM,f,UM00028,Control,0,,dead,1,945,,,15.5,32.700001,32.5,,,0,273.9375,16.733962188679246,1.640115255074368,-0.7523630945212413,C2004|NDGA,True,False,C2004|UM00028
UM-HET3,C2004,UM,f,UM00035,Control,0,,dead,1,985,,,16.299999,26.6,32.599998,,,0,273.9375,16.733962188679246,1.640115255074368,-0.26459310547634013,C2004|NDGA,True,False,C2004|UM00035
UM-HET3,C2004,UM,f,UM00077,Control,0,,dead,1,988,,,14.9,26.6,33.0,,,0,273.9375,16.733962188679246,1.640115255074368,-1.1181910435898532,C2004|NDGA,True,False,C2004|UM00077
UM-HET3,C2004,UM,f,UM00091,Control,0,,dead,1,831,,,15.7,30.4,35.799999,,,0,273.9375,16.733962188679246,1.640115255074368,-0.6304204448317042,C2004|NDGA,True,False,C2004|UM00091
UM-HET3,C2004,UM,f,UM00098,Control,0,,dead,1,803,,,14.8,25.1,29.9,,,0,273.9375,16.733962188679246,1.640115255074368,-1.1791623684346217,C2004|NDGA,True,False,C2004|UM00098
UM-HET3,C2004,UM,f,UM00875,Control,0,,dead,1,973,,,17.200001,23.1,26.6,,,0,273.9375,16.733962188679246,1.640115255074368,0.2841500375530756,C2004|NDGA,True,False,C2004|UM00875
UM-HET3,C2004,UM,f,UM00882,Control,0,,dead,1,1010,,,19.200001,27.0,30.799999,,,0,273.9375,16.733962188679246,1.640115255074368,1.50357653444845,C2004|NDGA,True,False,C2004|UM00882
UM-HET3,C2004,UM,f,UM00889,Control,0,,dead,1,1005,,,17.9,29.0,30.4,,,0,273.9375,16.733962188679246,1.640115255074368,0.7109487017532071,C2004|NDGA,True,False,C2004|UM00889
UM-HET3,C2004,UM,f,UM01379,Control,0,,dead,1,1093,,,18.4,27.799999,33.200001,,,0,273.9375,16.733962188679246,1.640115255074368,1.0158053259770508,C2004|NDGA,True,False,C2004|UM01379
UM-HET3,C2004,UM,f,UM01386,Control,0,,dead,1,1111,,,19.9,32.200001,35.5,,,0,273.9375,16.733962188679246,1.640115255074368,1.9303751986485815,C2004|NDGA,True,False,C2004|UM01386
UM-HET3,C2004,UM,f,UM01820,Control,0,,dead,1,1021,,,14.3,21.9,26.4,,,0,273.9375,16.733962188679246,1.640115255074368,-1.4840189926584655,C2004|NDGA,True,False,C2004|UM01820
UM-HET3,C2004,UM,f,UM01827,Control,0,,dead,1,1159,,,16.5,21.799999,23.9,,,0,273.9375,16.733962188679246,1.640115255074368,-0.14264984607355405,C2004|NDGA,True,False,C2004|UM01827
UM-HET3,C2004,UM,f,UM01834,Control,0,,dead,1,958,,,20.299999,25.6,28.6,,,0,273.9375,16.733962188679246,1.640115255074368,2.1742598883144084,C2004|NDGA,True,False,C2004|UM01834
UM-HET3,C2004,UM,f,UM01841,Control,0,,dead,1,991,,,19.6,25.9,30.299999,,,0,273.9375,16.733962188679246,1.640115255074368,1.747461224114277,C2004|NDGA,True,False,C2004|UM01841
UM-HET3,C2004,UM,f,UM02093,Control,0,,dead,1,939,,,16.9,25.200001,29.200001,,,0,273.9375,16.733962188679246,1.640115255074368,0.10123545330551995,C2004|NDGA,True,False,C2004|UM02093
UM-HET3,C2004,UM,f,UM02100,Control,0,,dead,1,957,,,15.1,21.299999,23.1,,,0,273.9375,16.733962188679246,1.640115255074368,-0.9962483939003163,C2004|NDGA,True,False,C2004|UM02100
UM-HET3,C2004,UM,f,UM02107,Control,0,,dead,1,1006,,,17.0,28.1,31.299999,,,0,273.9375,16.733962188679246,1.640115255074368,0.16220677815028953,C2004|NDGA,True,False,C2004|UM02107
UM-HET3,C2004,UM,f,UM02114,Control,0,,dead,1,939,,,16.0,26.6,30.799999,,,0,273.9375,16.733962188679246,1.640115255074368,-0.44750647029739765,C2004|NDGA,True,False,C2004|UM02114
UM-HET3,C2004,UM,f,UM02226,Control,0,,dead,1,944,,,14.0,24.1,26.299999,,,0,273.9375,16.733962188679246,1.640115255074368,-1.666932967192772,C2004|NDGA,True,False,C2004|UM02226
UM-HET3,C2004,UM,f,UM02429,Control,0,,dead,1,1044,,,15.4,25.9,26.4,,,0,273.9375,16.733962188679246,1.640115255074368,-0.8133344193660097,C2004|NDGA,True,False,C2004|UM02429
UM-HET3,C2004,UM,f,UM02436,Control,0,,dead,1,1178,,,13.6,21.299999,25.799999,,,0,273.9375,16.733962188679246,1.640115255074368,-1.9108182665718472,C2004|NDGA,True,False,C2004|UM02436
UM-HET3,C2004,UM,f,UM02443,Control,0,,dead,1,1126,,,15.1,22.299999,25.6,,,0,273.9375,16.733962188679246,1.640115255074368,-0.9962483939003163,C2004|NDGA,True,False,C2004|UM02443
UM-HET3,C2004,UM,f,UM02450,Control,0,,dead,1,673,,,17.799999,26.1,32.900002,,,0,273.9375,16.733962188679246,1.640115255074368,0.6499767671951906,C2004|NDGA,True,False,C2004|UM02450
UM-HET3,C2004,UM,f,UM02590,Control,0,,dead,1,959,,,16.1,27.0,30.0,,,0,273.9375,16.733962188679246,1.640115255074368,-0.38653514545262807,C2004|NDGA,True,False,C2004|UM02590
UM-HET3,C2004,UM,f,UM02597,Control,0,,dead,1,929,,,15.2,23.9,27.9,,,0,273.9375,16.733962188679246,1.640115255074368,-0.9352770690555479,C2004|NDGA,True,False,C2004|UM02597
UM-HET3,C2004,UM,f,UM02604,Control,0,,dead,1,938,,,14.6,24.5,26.200001,,,0,273.9375,16.733962188679246,1.640115255074368,-1.30110501812416,C2004|NDGA,True,False,C2004|UM02604
UM-HET3,C2004,UM,f,UM02639,Control,0,,dead,1,496,,,17.6,23.700001,27.0,,,0,273.9375,16.733962188679246,1.640115255074368,0.5280347272189027,C2004|NDGA,True,False,C2004|UM02639
UM-HET3,C2004,UM,f,UM02646,Control,0,,dead,1,868,,,16.6,24.200001,32.599998,,,0,273.9375,16.733962188679246,1.640115255074368,-0.08167852122878447,C2004|NDGA,True,False,C2004|UM02646
UM-HET3,C2004,UM,f,UM02653,Control,0,,dead,1,848,,,15.9,24.5,29.6,,,0,273.9375,16.733962188679246,1.640115255074368,-0.5084777951421662,C2004|NDGA,True,False,C2004|UM02653
UM-HET3,C2004,UM,f,UM02660,Control,0,,dead,1,1125,,,15.4,23.4,25.4,,,0,273.9375,16.733962188679246,1.640115255074368,-0.8133344193660097,C2004|NDGA,True,False,C2004|UM02660
UM-HET3,C2004,UM,f,UM03199,Control,0,,dead,1,945,,,19.700001,37.099998,44.299999,,,0,273.9375,16.733962188679246,1.640115255074368,1.8084331586722935,C2004|NDGA,True,False,C2004|UM03199
UM-HET3,C2004,UM,f,UM03206,Control,0,,dead,1,1146,,,17.799999,32.900002,33.900002,,,0,273.9375,16.733962188679246,1.640115255074368,0.6499767671951906,C2004|NDGA,True,False,C2004|UM03206
UM-HET3,C2004,UM,f,UM03213,Control,0,,dead,1,665,,,16.1,31.1,39.599998,,,0,273.9375,16.733962188679246,1.640115255074368,-0.38653514545262807,C2004|NDGA,True,False,C2004|UM03213
UM-HET3,C2004,UM,f,UM03220,Control,0,,dead,1,1210,,,17.0,27.200001,30.700001,,,0,273.9375,16.733962188679246,1.640115255074368,0.16220677815028953,C2004|NDGA,True,False,C2004|UM03220
UM-HET3,C2004,UM,f,UM03227,Control,0,,dead,1,1122,,,16.6,34.700001,41.0,,,0,273.9375,16.733962188679246,1.640115255074368,-0.08167852122878447,C2004|NDGA,True,False,C2004|UM03227
UM-HET3,C2004,UM,f,UM03234,Control,0,,dead,1,583,,,15.1,23.200001,24.700001,,,0,273.9375,16.733962188679246,1.640115255074368,-0.9962483939003163,C2004|NDGA,True,False,C2004|UM03234
UM-HET3,C2004,UM,f,UM03283,Control,0,,dead,1,907,,,17.5,34.200001,45.299999,,,0,273.9375,16.733962188679246,1.640115255074368,0.46706340237413313,C2004|NDGA,True,False,C2004|UM03283
UM-HET3,C2004,UM,f,UM03290,Control,0,,dead,1,887,,,17.6,28.299999,34.700001,,,0,273.9375,16.733962188679246,1.640115255074368,0.5280347272189027,C2004|NDGA,True,False,C2004|UM03290
UM-HET3,C2004,UM,f,UM03304,Control,0,,dead,1,905,,,15.5,26.200001,34.599998,,,0,273.9375,16.733962188679246,1.640115255074368,-0.7523630945212413,C2004|NDGA,True,False,C2004|UM03304
UM-HET3,C2004,UM,f,UM03451,Control,0,,dead,1,922,,,14.6,26.4,33.400002,,,0,273.9375,16.733962188679246,1.640115255074368,-1.30110501812416,C2004|NDGA,True,False,C2004|UM03451
UM-HET3,C2004,UM,f,UM03500,Control,0,,dead,1,1111,,,17.6,28.4,36.799999,,,0,273.9375,16.733962188679246,1.640115255074368,0.5280347272189027,C2004|NDGA,True,False,C2004|UM03500
UM-HET3,C2004,UM,f,UM03507,Control,0,,dead,1,637,,,15.7,21.700001,24.799999,,,0,273.9375,16.733962188679246,1.640115255074368,-0.6304204448317042,C2004|NDGA,True,False,C2004|UM03507
UM-HET3,C2004,UM,f,UM03514,Control,0,,dead,1,427,,,17.299999,29.0,36.400002,,,0,273.9375,16.733962188679246,1.640115255074368,0.345120142971347,C2004|NDGA,True,False,C2004|UM03514
UM-HET3,C2004,UM,f,UM03521,Control,0,,dead,1,1039,,,16.5,28.799999,35.0,,,0,273.9375,16.733962188679246,1.640115255074368,-0.14264984607355405,C2004|NDGA,True,False,C2004|UM03521
UM-HET3,C2004,UM,f,UM03780,Control,0,,dead,1,1032,,,17.700001,28.5,33.5,,,0,273.9375,16.733962188679246,1.640115255074368,0.5890066617769192,C2004|NDGA,True,False,C2004|UM03780
UM-HET3,C2004,UM,f,UM03787,Control,0,,dead,1,927,,,18.5,26.200001,28.5,,,0,273.9375,16.733962188679246,1.640115255074368,1.0767766508218204,C2004|NDGA,True,False,C2004|UM03787
UM-HET3,C2004,UM,f,UM04676,Control,0,,dead,1,1037,,,19.799999,42.799999,50.599998,,,0,273.9375,16.733962188679246,1.640115255074368,1.869403264090565,C2004|NDGA,True,False,C2004|UM04676
UM-HET3,C2004,UM,f,UM04683,Control,0,,dead,1,942,,,19.299999,30.200001,30.4,,,0,273.9375,16.733962188679246,1.640115255074368,1.5645466398667214,C2004|NDGA,True,False,C2004|UM04683
UM-HET3,C2004,UM,f,UM04704,Control,0,,dead,1,1022,,,18.0,29.200001,30.200001,,,0,273.9375,16.733962188679246,1.640115255074368,0.7719200265979768,C2004|NDGA,True,False,C2004|UM04704
UM-HET3,C2004,UM,f,UM04711,Control,0,,dead,1,1050,,,15.9,21.9,23.4,,,0,273.9375,16.733962188679246,1.640115255074368,-0.5084777951421662,C2004|NDGA,True,False,C2004|UM04711
UM-HET3,C2004,UM,f,UM04935,Control,0,,dead,1,971,,,16.1,25.299999,36.799999,,,0,273.9375,16.733962188679246,1.640115255074368,-0.38653514545262807,C2004|NDGA,True,False,C2004|UM04935
UM-HET3,C2004,UM,f,UM04942,Control,0,,dead,1,1008,,,17.4,28.299999,43.299999,,,0,273.9375,16.733962188679246,1.640115255074368,0.40609207752936355,C2004|NDGA,True,False,C2004|UM04942
UM-HET3,C2004,UM,f,UM04949,Control,0,,dead,1,936,,,16.799999,30.6,36.299999,,,0,273.9375,16.733962188679246,1.640115255074368,0.04026351874750345,C2004|NDGA,True,False,C2004|UM04949
UM-HET3,C2004,UM,m,UM00070,Control,0,,dead,1,1033,,,17.799999,35.299999,45.099998,,,0,273.9375,21.1257144,2.399558276603475,-1.3859698397104492,C2004|NDGA,True,False,C2004|UM00070
UM-HET3,C2004,UM,m,UM00126,Control,0,,dead,1,910,,,21.6,40.400002,45.299999,,,0,273.9375,21.1257144,2.399558276603475,0.19765537875218567,C2004|NDGA,True,False,C2004|UM00126
UM-HET3,C2004,UM,m,UM00133,Control,0,,dead,1,876,,,21.700001,41.299999,48.299999,,,0,273.9375,21.1257144,2.399558276603475,0.23933013238290315,C2004|NDGA,True,False,C2004|UM00133
UM-HET3,C2004,UM,m,UM00140,Control,0,,dead,1,722,,,20.200001,38.799999,42.299999,,,0,273.9375,21.1257144,2.399558276603475,-0.38578492092733313,C2004|NDGA,True,False,C2004|UM00140
UM-HET3,C2004,UM,m,UM00203,Control,0,,dead,1,1305,,,19.200001,31.6,37.700001,,,0,273.9375,21.1257144,2.399558276603475,-0.8025282898008239,C2004|NDGA,True,False,C2004|UM00203
UM-HET3,C2004,UM,m,UM00210,Control,0,,dead,1,1134,,,18.0,33.400002,41.900002,,,0,273.9375,21.1257144,2.399558276603475,-1.302620749192382,C2004|NDGA,True,False,C2004|UM00210
UM-HET3,C2004,UM,m,UM00350,Control,0,,dead,1,432,,,19.700001,34.799999,38.799999,,,0,273.9375,21.1257144,2.399558276603475,-0.5941566053640785,C2004|NDGA,True,False,C2004|UM00350
UM-HET3,C2004,UM,m,UM00525,Control,0,,dead,1,766,,,20.799999,40.099998,46.900002,,,0,273.9375,21.1257144,2.399558276603475,-0.1357397330899766,C2004|NDGA,True,False,C2004|UM00525
UM-HET3,C2004,UM,m,UM00532,Control,0,,dead,1,1004,,,21.200001,43.599998,47.299999,,,0,273.9375,21.1257144,2.399558276603475,0.030958447946157736,C2004|NDGA,True,False,C2004|UM00532
UM-HET3,C2004,UM,m,UM00539,Control,0,,dead,1,1083,,,19.700001,35.099998,39.200001,,,0,273.9375,21.1257144,2.399558276603475,-0.5941566053640785,C2004|NDGA,True,False,C2004|UM00539
UM-HET3,C2004,UM,m,UM00623,Control,0,,dead,1,507,,,24.6,41.799999,36.700001,,,0,273.9375,21.1257144,2.399558276603475,1.4478854853726582,C2004|NDGA,True,False,C2004|UM00623
UM-HET3,C2004,UM,m,UM00630,Control,0,,dead,1,644,,,21.5,34.900002,37.5,,,0,273.9375,21.1257144,2.399558276603475,0.155981041864836,C2004|NDGA,True,False,C2004|UM00630
UM-HET3,C2004,UM,m,UM00637,Control,0,,dead,1,321,,,24.9,44.599998,,,,0,273.9375,21.1257144,2.399558276603475,1.5729084960347042,C2004|NDGA,True,False,C2004|UM00637
UM-HET3,C2004,UM,m,UM00721,Control,0,,dead,1,1121,,,21.299999,31.9,32.900002,,,0,273.9375,21.1257144,2.399558276603475,0.07263195134676881,C2004|NDGA,True,False,C2004|UM00721
UM-HET3,C2004,UM,m,UM00728,Control,0,,dead,1,970,,,23.9,40.400002,44.799999,,,0,273.9375,21.1257144,2.399558276603475,1.1561651271612134,C2004|NDGA,True,False,C2004|UM00728
UM-HET3,C2004,UM,m,UM00735,Control,0,,dead,1,893,,,22.200001,37.599998,39.5,,,0,273.9375,21.1257144,2.399558276603475,0.4477018168196486,C2004|NDGA,True,False,C2004|UM00735
UM-HET3,C2004,UM,m,UM00763,Control,0,,dead,1,1209,,,24.799999,38.900002,43.700001,,,0,273.9375,21.1257144,2.399558276603475,1.5312337424039868,C2004|NDGA,True,False,C2004|UM00763
UM-HET3,C2004,UM,m,UM00770,Control,0,,dead,1,1011,,,22.700001,35.299999,42.599998,,,0,273.9375,21.1257144,2.399558276603475,0.656073501256394,C2004|NDGA,True,False,C2004|UM00770
UM-HET3,C2004,UM,m,UM00777,Control,0,,dead,1,728,,,25.799999,39.799999,48.0,,,0,273.9375,21.1257144,2.399558276603475,1.9479771112774775,C2004|NDGA,True,False,C2004|UM00777
UM-HET3,C2004,UM,m,UM00924,Control,0,,dead,1,967,,,18.6,32.0,37.400002,,,0,273.9375,21.1257144,2.399558276603475,-1.0525747278682869,C2004|NDGA,True,False,C2004|UM00924
UM-HET3,C2004,UM,m,UM00931,Control,0,,dead,1,1103,,,22.0,40.299999,47.200001,,,0,273.9375,21.1257144,2.399558276603475,0.3643527263015814,C2004|NDGA,True,False,C2004|UM00931
UM-HET3,C2004,UM,m,UM01071,Control,0,,dead,1,972,,,24.6,32.299999,35.400002,,,0,273.9375,21.1257144,2.399558276603475,1.4478854853726582,C2004|NDGA,True,False,C2004|UM01071
UM-HET3,C2004,UM,m,UM01078,Control,0,,dead,1,765,,,22.4,32.299999,38.299999,,,0,273.9375,21.1257144,2.399558276603475,0.5310500738509771,C2004|NDGA,True,False,C2004|UM01078
UM-HET3,C2004,UM,m,UM01085,Control,0,,dead,1,790,,,24.0,35.799999,42.700001,,,0,273.9375,21.1257144,2.399558276603475,1.197839464048563,C2004|NDGA,True,False,C2004|UM01085
UM-HET3,C2004,UM,m,UM01190,Control,0,,dead,1,1135,,,21.700001,30.200001,36.200001,,,0,273.9375,21.1257144,2.399558276603475,0.23933013238290315,C2004|NDGA,True,False,C2004|UM01190
UM-HET3,C2004,UM,m,UM01218,Control,0,,dead,1,1115,,,19.700001,29.0,32.5,,,0,273.9375,21.1257144,2.399558276603475,-0.5941566053640785,C2004|NDGA,True,False,C2004|UM01218
UM-HET3,C2004,UM,m,UM01351,Control,0,,dead,1,949,,,23.4,36.299999,47.299999,,,0,273.9375,21.1257144,2.399558276603475,0.947793442724468,C2004|NDGA,True,False,C2004|UM01351
UM-HET3,C2004,UM,m,UM01365,Control,0,,dead,1,1047,,,22.0,40.5,45.799999,,,0,273.9375,21.1257144,2.399558276603475,0.3643527263015814,C2004|NDGA,True,False,C2004|UM01365
UM-HET3,C2004,UM,m,UM01470,Control,0,,dead,1,1043,,,25.4,42.099998,48.900002,,,0,273.9375,21.1257144,2.399558276603475,1.7812801804714498,C2004|NDGA,True,False,C2004|UM01470
UM-HET3,C2004,UM,m,UM01477,Control,0,,dead,1,1176,,,21.9,30.9,36.0,,,0,273.9375,21.1257144,2.399558276603475,0.3226783894142317,C2004|NDGA,True,False,C2004|UM01477
UM-HET3,C2004,UM,m,UM01484,Control,0,,dead,1,1053,,,24.4,39.400002,45.700001,,,0,273.9375,21.1257144,2.399558276603475,1.3645368115979588,C2004|NDGA,True,False,C2004|UM01484
UM-HET3,C2004,UM,m,UM01519,Control,0,,dead,1,983,,,25.700001,37.900002,47.299999,,,0,273.9375,21.1257144,2.399558276603475,1.9063036078768665,C2004|NDGA,True,False,C2004|UM01519
UM-HET3,C2004,UM,m,UM01526,Control,0,,dead,1,995,,,21.700001,39.700001,49.299999,,,0,273.9375,21.1257144,2.399558276603475,0.23933013238290315,C2004|NDGA,True,False,C2004|UM01526
UM-HET3,C2004,UM,m,UM01533,Control,0,,dead,1,995,,,23.5,41.200001,48.400002,,,0,273.9375,21.1257144,2.399558276603475,0.9894677796118176,C2004|NDGA,True,False,C2004|UM01533
UM-HET3,C2004,UM,m,UM01995,Control,0,,dead,1,1111,,,18.200001,30.200001,35.900002,,,0,273.9375,21.1257144,2.399558276603475,-1.2192716586743149,C2004|NDGA,True,False,C2004|UM01995
UM-HET3,C2004,UM,m,UM02009,Control,0,,dead,1,988,,,18.6,30.299999,34.5,,,0,273.9375,21.1257144,2.399558276603475,-1.0525747278682869,C2004|NDGA,True,False,C2004|UM02009
UM-HET3,C2004,UM,m,UM02282,Control,0,,dead,1,995,,,17.0,29.1,36.5,,,0,273.9375,21.1257144,2.399558276603475,-1.7193641180658727,C2004|NDGA,True,False,C2004|UM02282
UM-HET3,C2004,UM,m,UM02296,Control,0,,dead,1,1130,,,19.0,34.900002,43.200001,,,0,273.9375,21.1257144,2.399558276603475,-0.8858773803188912,C2004|NDGA,True,False,C2004|UM02296
UM-HET3,C2004,UM,m,UM02548,Control,0,,dead,1,866,,,18.4,32.799999,38.799999,,,0,273.9375,21.1257144,2.399558276603475,-1.1359234016429862,C2004|NDGA,True,False,C2004|UM02548
UM-HET3,C2004,UM,m,UM02555,Control,0,,dead,1,684,,,19.700001,45.0,54.0,,,0,273.9375,21.1257144,2.399558276603475,-0.5941566053640785,C2004|NDGA,True,False,C2004|UM02555
UM-HET3,C2004,UM,m,UM02562,Control,0,,dead,1,362,,,17.4,34.200001,,,,0,273.9375,21.1257144,2.399558276603475,-1.5526667705164772,C2004|NDGA,True,False,C2004|UM02562
UM-HET3,C2004,UM,m,UM02842,Control,0,,dead,1,979,,,20.4,34.099998,41.200001,,,0,273.9375,21.1257144,2.399558276603475,-0.30243666389600454,C2004|NDGA,True,False,C2004|UM02842
UM-HET3,C2004,UM,m,UM02849,Control,0,,dead,1,1193,,,20.9,32.099998,38.299999,,,0,273.9375,21.1257144,2.399558276603475,-0.09406497945925912,C2004|NDGA,True,False,C2004|UM02849
