population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,mouse
UM-HET3,C2015,UM,m,UM55790,Control,0,,dead,1,995,,,,,,,,C2015|UM55790
UM-HET3,C2015,UM,m,UM55874,Control,0,,removed,0,97,,,,,,,,C2015|UM55874
UM-HET3,C2015,UM,m,UM55881,Control,0,,removed,0,97,,,,,,,,C2015|UM55881
UM-HET3,C2015,UM,m,UM55888,Control,0,,removed,0,97,,,,,,,,C2015|UM55888
UM-HET3,C2015,UM,m,UM56154,Control,0,,dead,1,784,,,,,,,,C2015|UM56154
UM-HET3,C2015,UM,m,UM56161,Control,0,,dead,1,899,,,,,,,,C2015|UM56161
UM-HET3,C2015,UM,m,UM56168,Control,0,,dead,1,774,,,,,,,,C2015|UM56168
UM-HET3,C2015,UM,m,UM56273,Control,0,,dead,1,908,,,,,,,,C2015|UM56273
UM-HET3,C2015,UM,m,UM56280,Control,0,,dead,1,675,,,,,,,,C2015|UM56280
UM-HET3,C2015,UM,m,UM56287,Control,0,,dead,1,617,,,,,,,,C2015|UM56287
UM-HET3,C2015,UM,m,UM56441,Control,0,,dead,1,788,,,,,,,,C2015|UM56441
UM-HET3,C2015,UM,m,UM56448,Control,0,,dead,1,1111,,,,,,,,C2015|UM56448
UM-HET3,C2015,UM,m,UM56455,Control,0,,dead,1,607,,,,,,,,C2015|UM56455
UM-HET3,C2015,UM,m,UM56588,Control,0,,dead,1,969,,,,,,,,C2015|UM56588
UM-HET3,C2015,UM,m,UM56595,Control,0,,dead,1,768,,,,,,,,C2015|UM56595
UM-HET3,C2015,UM,m,UM56602,Control,0,,dead,1,973,,,,,,,,C2015|UM56602
UM-HET3,C2015,UM,m,UM56609,Control,0,,dead,1,461,,,,,,,,C2015|UM56609
UM-HET3,C2015,UM,m,UM56616,Control,0,,dead,1,1231,,,,,,,,C2015|UM56616
UM-HET3,C2015,UM,m,UM56623,Control,0,,dead,1,516,,,,,,,,C2015|UM56623
UM-HET3,C2015,UM,m,UM56658,Control,0,,removed,0,195,,,,,,,,C2015|UM56658
UM-HET3,C2015,UM,m,UM56665,Control,0,,removed,0,195,,,,,,,,C2015|UM56665
UM-HET3,C2015,UM,m,UM56672,Control,0,,removed,0,195,,,,,,,,C2015|UM56672
UM-HET3,C2015,UM,m,UM56945,Control,0,,dead,1,652,,,,,,,,C2015|UM56945
UM-HET3,C2015,UM,m,UM56952,Control,0,,dead,1,740,,,,,,,,C2015|UM56952
UM-HET3,C2015,UM,m,UM56959,Control,0,,dead,1,740,,,,,,,,C2015|UM56959
UM-HET3,C2015,UM,m,UM57477,Control,0,,removed,0,234,,,,,,,,C2015|UM57477
UM-HET3,C2015,UM,m,UM57484,Control,0,,removed,0,234,,,,,,,,C2015|UM57484
UM-HET3,C2015,UM,m,UM57491,Control,0,,removed,0,234,,,,,,,,C2015|UM57491
UM-HET3,C2015,UM,m,UM58009,Control,0,,dead,1,1049,,,,,,,,C2015|UM58009
UM-HET3,C2015,UM,m,UM58016,Control,0,,dead,1,763,,,,,,,,C2015|UM58016
UM-HET3,C2015,UM,m,UM58023,Control,0,,dead,1,474,,,,,,,,C2015|UM58023
UM-HET3,C2015,UM,m,UM58170,Control,0,,dead,1,828,,,,,,,,C2015|UM58170
UM-HET3,C2015,UM,m,UM58177,Control,0,,dead,1,476,,,,,,,,C2015|UM58177
UM-HET3,C2015,UM,m,UM58184,Control,0,,dead,1,601,,,,,,,,C2015|UM58184
UM-HET3,C2015,UM,m,UM58233,Control,0,,dead,1,1055,,,,,,,,C2015|UM58233
UM-HET3,C2015,UM,m,UM58240,Control,0,,dead,1,1012,,,,,,,,C2015|UM58240
UM-HET3,C2015,UM,m,UM58247,Control,0,,dead,1,1200,,,,,,,,C2015|UM58247
UM-HET3,C2015,UM,m,UM58310,Control,0,,dead,1,905,,,,,,,,C2015|UM58310
UM-HET3,C2015,UM,m,UM58317,Control,0,,dead,1,629,,,,,,,,C2015|UM58317
UM-HET3,C2015,UM,m,UM58324,Control,0,,dead,1,803,,,,,,,,C2015|UM58324
UM-HET3,C2015,UM,m,UM58401,Control,0,,dead,1,893,,,,,,,,C2015|UM58401
UM-HET3,C2015,UM,m,UM58408,Control,0,,dead,1,623,,,,,,,,C2015|UM58408
UM-HET3,C2015,UM,m,UM58415,Control,0,,dead,1,840,,,,,,,,C2015|UM58415
UM-HET3,C2015,UM,m,UM58478,Control,0,,dead,1,938,,,,,,,,C2015|UM58478
UM-HET3,C2015,UM,m,UM58485,Control,0,,dead,1,599,,,,,,,,C2015|UM58485
UM-HET3,C2015,UM,m,UM58492,Control,0,,dead,1,1020,,,,,,,,C2015|UM58492
UM-HET3,C2015,UM,m,UM58604,Control,0,,dead,1,585,,,,,,,,C2015|UM58604
UM-HET3,C2015,UM,m,UM58611,Control,0,,dead,1,659,,,,,,,,C2015|UM58611
UM-HET3,C2015,UM,m,UM58618,Control,0,,dead,1,584,,,,,,,,C2015|UM58618
UM-HET3,C2015,UT,f,UT07595,Control,0,,dead,1,1015,,,,31.4,45.099998,,,C2015|UT07595
UM-HET3,C2015,UT,f,UT07596,Control,0,,dead,1,919,,,,31.4,41.599998,,,C2015|UT07596
UM-HET3,C2015,UT,f,UT07597,Control,0,,dead,1,1078,,,,35.200001,46.299999,,,C2015|UT07597
UM-HET3,C2015,UT,f,UT07598,Control,0,,dead,1,815,,,,30.5,44.599998,,,C2015|UT07598
UM-HET3,C2015,UT,f,UT07620,Control,0,,dead,1,1000,,,,31.6,37.200001,,,C2015|UT07620
UM-HET3,C2015,UT,f,UT07621,Control,0,,dead,1,1024,,,,26.700001,35.200001,,,C2015|UT07621
UM-HET3,C2015,UT,f,UT07622,Control,0,,dead,1,796,,,,38.400002,49.799999,,,C2015|UT07622
UM-HET3,C2015,UT,f,UT07623,Control,0,,dead,1,874,,,,43.5,48.700001,,,C2015|UT07623
UM-HET3,C2015,UT,f,UT07634,Control,0,,dead,1,966,,,,28.200001,40.5,,,C2015|UT07634
UM-HET3,C2015,UT,f,UT07635,Control,0,,dead,1,1009,,,,28.0,36.900002,,,C2015|UT07635
UM-HET3,C2015,UT,f,UT07636,Control,0,,dead,1,548,,,,22.1,33.599998,,,C2015|UT07636
UM-HET3,C2015,UT,f,UT07637,Control,0,,dead,1,1044,,,,25.200001,33.900002,,,C2015|UT07637
UM-HET3,C2015,UT,f,UT07668,Control,0,,dead,1,1020,,,,30.6,43.700001,,,C2015|UT07668
UM-HET3,C2015,UT,f,UT07669,Control,0,,dead,1,595,,,,24.9,37.0,,,C2015|UT07669
UM-HET3,C2015,UT,f,UT07670,Control,0,,dead,1,738,,,,31.0,44.5,,,C2015|UT07670
UM-HET3,C2015,UT,f,UT07671,Control,0,,dead,1,968,,,,30.1,36.0,,,C2015|UT07671
UM-HET3,C2015,UT,f,UT07696,Control,0,,dead,1,644,,,,29.6,48.200001,,,C2015|UT07696
UM-HET3,C2015,UT,f,UT07697,Control,0,,dead,1,786,,,,39.599998,57.799999,,,C2015|UT07697
UM-HET3,C2015,UT,f,UT07698,Control,0,,dead,1,732,,,,28.1,41.200001,,,C2015|UT07698
UM-HET3,C2015,UT,f,UT07699,Control,0,,dead,1,1040,,,,31.6,49.400002,,,C2015|UT07699
UM-HET3,C2015,UT,f,UT07806,Control,0,,dead,1,891,,,,35.5,37.5,,,C2015|UT07806
UM-HET3,C2015,UT,f,UT07807,Control,0,,dead,1,1141,,,,30.5,54.700001,,,C2015|UT07807
UM-HET3,C2015,UT,f,UT07808,Control,0,,dead,1,1110,,,,25.0,26.799999,,,C2015|UT07808
UM-HET3,C2015,UT,f,UT07809,Control,0,,dead,1,1058,,,,30.4,41.599998,,,C2015|UT07809
UM-HET3,C2015,UT,f,UT07862,Control,0,,dead,1,1158,,,,40.200001,50.299999,,,C2015|UT07862
UM-HET3,C2015,UT,f,UT07863,Control,0,,dead,1,911,,,,34.299999,50.900002,,,C2015|UT07863
UM-HET3,C2015,UT,f,UT07864,Control,0,,dead,1,695,,,,41.099998,42.799999,,,C2015|UT07864
UM-HET3,C2015,UT,f,UT07865,Control,0,,dead,1,865,,,,34.5,46.5,,,C2015|UT07865
UM-HET3,C2015,UT,f,UT07897,Control,0,,dead,1,426,,,,43.400002,58.400002,,,C2015|UT07897
UM-HET3,C2015,UT,f,UT07898,Control,0,,dead,1,862,,,,30.200001,43.0,,,C2015|UT07898
UM-HET3,C2015,UT,f,UT07899,Control,0,,dead,1,929,,,,21.4,25.299999,,,C2015|UT07899
UM-HET3,C2015,UT,f,UT07900,Control,0,,dead,1,953,,,,27.1,40.900002,,,C2015|UT07900
UM-HET3,C2015,UT,f,UT07911,Control,0,,dead,1,750,,,,29.700001,43.299999,,,C2015|UT07911
UM-HET3,C2015,UT,f,UT07912,Control,0,,dead,1,1014,,,,33.599998,45.599998,,,C2015|UT07912
UM-HET3,C2015,UT,f,UT07913,Control,0,,dead,1,661,,,,27.700001,42.099998,,,C2015|UT07913
UM-HET3,C2015,UT,f,UT07914,Control,0,,dead,1,905,,,,33.099998,47.299999,,,C2015|UT07914
UM-HET3,C2015,UT,f,UT08019,Control,0,,dead,1,873,,,,43.099998,51.0,,,C2015|UT08019
UM-HET3,C2015,UT,f,UT08020,Control,0,,dead,1,869,,,,30.299999,42.299999,,,C2015|UT08020
UM-HET3,C2015,UT,f,UT08021,Control,0,,dead,1,865,,,,28.1,32.200001,,,C2015|UT08021
UM-HET3,C2015,UT,f,UT08022,Control,0,,dead,1,950,,,,34.900002,47.599998,,,C2015|UT08022
UM-HET3,C2015,UT,f,UT08047,Control,0,,dead,1,1003,,,,39.599998,62.299999,,,C2015|UT08047
UM-HET3,C2015,UT,f,UT08048,Control,0,,dead,1,834,,,,25.299999,28.0,,,C2015|UT08048
UM-HET3,C2015,UT,f,UT08049,Control,0,,dead,1,837,,,,27.200001,34.400002,,,C2015|UT08049
UM-HET3,C2015,UT,f,UT08050,Control,0,,dead,1,754,,,,27.5,33.400002,,,C2015|UT08050
UM-HET3,C2015,UT,f,UT08117,Control,0,,dead,1,874,,,,40.599998,49.299999,,,C2015|UT08117
UM-HET3,C2015,UT,f,UT08118,Control,0,,dead,1,664,,,,29.700001,41.200001,,,C2015|UT08118
UM-HET3,C2015,UT,f,UT08119,Control,0,,dead,1,810,,,,29.0,40.700001,,,C2015|UT08119
UM-HET3,C2015,UT,f,UT08120,Control,0,,dead,1,920,,,,36.400002,50.700001,,,C2015|UT08120
UM-HET3,C2015,UT,f,UT08121,Control,0,,dead,1,751,,,,28.4,40.900002,,,C2015|UT08121
UM-HET3,C2015,UT,f,UT08122,Control,0,,dead,1,848,,,,33.700001,38.799999,,,C2015|UT08122
UM-HET3,C2015,UT,f,UT08123,Control,0,,dead,1,544,,,,39.299999,61.299999,,,C2015|UT08123
UM-HET3,C2015,UT,f,UT08124,Control,0,,dead,1,1034,,,,28.700001,33.299999,,,C2015|UT08124
UM-HET3,C2015,UT,f,UT08189,Control,0,,dead,1,882,,,,37.200001,48.299999,,,C2015|UT08189
UM-HET3,C2015,UT,f,UT08190,Control,0,,dead,1,742,,,,25.1,30.700001,,,C2015|UT08190
UM-HET3,C2015,UT,f,UT08191,Control,0,,dead,1,745,,,,35.700001,48.799999,,,C2015|UT08191
UM-HET3,C2015,UT,f,UT08192,Control,0,,dead,1,893,,,,42.799999,50.599998,,,C2015|UT08192
UM-HET3,C2015,UT,f,UT08236,Control,0,,dead,1,786,,,,37.599998,49.099998,,,C2015|UT08236
UM-HET3,C2015,UT,f,UT08237,Control,0,,dead,1,966,,,,32.0,40.0,,,C2015|UT08237
UM-HET3,C2015,UT,f,UT08238,Control,0,,dead,1,875,,,,26.299999,40.099998,,,C2015|UT08238
UM-HET3,C2015,UT,f,UT08239,Control,0,,dead,1,920,,,,29.6,50.5,,,C2015|UT08239
UM-HET3,C2015,UT,f,UT08256,Control,0,,dead,1,602,,,,26.299999,32.299999,,,C2015|UT08256
UM-HET3,C2015,UT,f,UT08257,Control,0,,dead,1,935,,,,26.4,34.400002,,,C2015|UT08257
UM-HET3,C2015,UT,f,UT08258,Control,0,,dead,1,981,,,,29.799999,31.9,,,C2015|UT08258
UM-HET3,C2015,UT,f,UT08259,Control,0,,dead,1,665,,,,32.599998,34.900002,,,C2015|UT08259
UM-HET3,C2015,UT,f,UT08311,Control,0,,dead,1,773,,,,26.0,33.799999,,,C2015|UT08311
UM-HET3,C2015,UT,f,UT08312,Control,0,,dead,1,724,,,,29.200001,31.4,,,C2015|UT08312
UM-HET3,C2015,UT,f,UT08313,Control,0,,dead,1,828,,,,30.700001,35.900002,,,C2015|UT08313
UM-HET3,C2015,UT,f,UT08314,Control,0,,dead,1,992,,,,24.1,27.9,,,C2015|UT08314
UM-HET3,C2015,UT,f,UT08318,Control,0,,dead,1,1062,,,,40.400002,55.200001,,,C2015|UT08318
UM-HET3,C2015,UT,f,UT08319,Control,0,,dead,1,980,,,,32.900002,45.799999,,,C2015|UT08319
UM-HET3,C2015,UT,f,UT08320,Control,0,,dead,1,1280,,,,29.9,36.200001,,,C2015|UT08320
UM-HET3,C2015,UT,f,UT08321,Control,0,,dead,1,664,,,,30.9,39.400002,,,C2015|UT08321
UM-HET3,C2015,UT,f,UT08322,Control,0,,removed,0,592,,,,,,,,C2015|UT08322
UM-HET3,C2015,UT,f,UT08323,Control,0,,removed,0,592,,,,,,,,C2015|UT08323
UM-HET3,C2015,UT,f,UT08324,Control,0,,removed,0,592,,,,,,,,C2015|UT08324
UM-HET3,C2015,UT,f,UT08325,Control,0,,removed,0,592,,,,,,,,C2015|UT08325
UM-HET3,C2015,UT,f,UT08356,Control,0,,dead,1,1121,,,,26.799999,34.700001,,,C2015|UT08356
UM-HET3,C2015,UT,f,UT08357,Control,0,,dead,1,1052,,,,29.1,35.700001,,,C2015|UT08357
UM-HET3,C2015,UT,f,UT08358,Control,0,,dead,1,1123,,,,24.200001,34.200001,,,C2015|UT08358
UM-HET3,C2015,UT,f,UT08359,Control,0,,dead,1,857,,,,23.9,31.6,,,C2015|UT08359
UM-HET3,C2015,UT,f,UT08389,Control,0,,dead,1,889,,,,25.4,40.900002,,,C2015|UT08389
UM-HET3,C2015,UT,f,UT08390,Control,0,,dead,1,1095,,,,25.700001,33.299999,,,C2015|UT08390
UM-HET3,C2015,UT,f,UT08391,Control,0,,dead,1,751,,,,24.5,35.099998,,,C2015|UT08391
UM-HET3,C2015,UT,f,UT08392,Control,0,,dead,1,1040,,,,30.799999,31.0,,,C2015|UT08392
UM-HET3,C2015,UT,f,UT08410,Control,0,,dead,1,1014,,,,36.700001,51.700001,,,C2015|UT08410
UM-HET3,C2015,UT,f,UT08411,Control,0,,dead,1,1018,,,,29.4,33.200001,,,C2015|UT08411
UM-HET3,C2015,UT,f,UT08412,Control,0,,dead,1,1092,,,,37.299999,48.099998,,,C2015|UT08412
UM-HET3,C2015,UT,f,UT08413,Control,0,,dead,1,824,,,,22.6,27.700001,,,C2015|UT08413
UM-HET3,C2015,UT,f,UT08434,Control,0,,dead,1,949,,,,48.099998,55.799999,,,C2015|UT08434
UM-HET3,C2015,UT,f,UT08435,Control,0,,dead,1,1034,,,,47.299999,62.5,,,C2015|UT08435
UM-HET3,C2015,UT,f,UT08436,Control,0,,dead,1,938,,,,30.4,44.200001,,,C2015|UT08436
UM-HET3,C2015,UT,f,UT08437,Control,0,,dead,1,845,,,,43.700001,54.599998,,,C2015|UT08437
UM-HET3,C2015,UT,m,UT07579,Control,0,,dead,1,268,,,,51.400002,,,,C2015|UT07579
UM-HET3,C2015,UT,m,UT07580,Control,0,,dead,1,951,,,,40.5,49.0,,,C2015|UT07580
UM-HET3,C2015,UT,m,UT07581,Control,0,,dead,1,860,,,,43.200001,46.799999,,,C2015|UT07581
UM-HET3,C2015,UT,m,UT07589,Control,0,,dead,1,304,,,,40.799999,,,,C2015|UT07589
UM-HET3,C2015,UT,m,UT07590,Control,0,,dead,1,638,,,,49.400002,53.900002,,,C2015|UT07590
UM-HET3,C2015,UT,m,UT07591,Control,0,,dead,1,864,,,,38.200001,37.099998,,,C2015|UT07591
UM-HET3,C2015,UT,m,UT07592,Control,0,,dead,1,605,,,,48.5,52.400002,,,C2015|UT07592
UM-HET3,C2015,UT,m,UT07593,Control,0,,dead,1,1000,,,,40.5,46.400002,,,C2015|UT07593
UM-HET3,C2015,UT,m,UT07594,Control,0,,dead,1,852,,,,42.700001,46.0,,,C2015|UT07594
UM-HET3,C2015,UT,m,UT07610,Control,0,,dead,1,462,,,,44.299999,49.599998,,,C2015|UT07610
UM-HET3,C2015,UT,m,UT07611,Control,0,,dead,1,1147,,,,33.700001,37.400002,,,C2015|UT07611
UM-HET3,C2015,UT,m,UT07612,Control,0,,dead,1,352,,,,36.5,,,,C2015|UT07612
UM-HET3,C2015,UT,m,UT07624,Control,0,,dead,1,307,,,,42.700001,,,,C2015|UT07624
UM-HET3,C2015,UT,m,UT07625,Control,0,,dead,1,837,,,,46.0,50.799999,,,C2015|UT07625
UM-HET3,C2015,UT,m,UT07626,Control,0,,dead,1,626,,,,45.0,51.0,,,C2015|UT07626
UM-HET3,C2015,UT,m,UT07631,Control,0,,dead,1,1111,,,,47.0,49.900002,,,C2015|UT07631
UM-HET3,C2015,UT,m,UT07632,Control,0,,dead,1,1111,,,,37.400002,42.599998,,,C2015|UT07632
UM-HET3,C2015,UT,m,UT07633,Control,0,,dead,1,1025,,,,47.599998,50.200001,,,C2015|UT07633
UM-HET3,C2015,UT,m,UT07665,Control,0,,dead,1,671,,,,42.799999,46.900002,,,C2015|UT07665
UM-HET3,C2015,UT,m,UT07666,Control,0,,dead,1,276,,,,38.099998,,,,C2015|UT07666
UM-HET3,C2015,UT,m,UT07667,Control,0,,dead,1,563,,,,37.099998,42.0,,,C2015|UT07667
UM-HET3,C2015,UT,m,UT07672,Control,0,,dead,1,994,,,,35.0,43.099998,,,C2015|UT07672
UM-HET3,C2015,UT,m,UT07673,Control,0,,dead,1,1024,,,,45.400002,55.200001,,,C2015|UT07673
UM-HET3,C2015,UT,m,UT07674,Control,0,,dead,1,546,,,,36.599998,38.799999,,,C2015|UT07674
UM-HET3,C2015,UT,m,UT07700,Control,0,,dead,1,326,,,,46.099998,,,,C2015|UT07700
UM-HET3,C2015,UT,m,UT07701,Control,0,,removed,0,830,,,,,,,,C2015|UT07701
UM-HET3,C2015,UT,m,UT07702,Control,0,,dead,1,730,,,,32.0,38.799999,,,C2015|UT07702
UM-HET3,C2015,UT,m,UT07725,Control,0,,dead,1,578,,,,31.6,36.299999,,,C2015|UT07725
UM-HET3,C2015,UT,m,UT07726,Control,0,,removed,0,534,,,,,,,,C2015|UT07726
UM-HET3,C2015,UT,m,UT07727,Control,0,,dead,1,683,,,,37.799999,43.400002,,,C2015|UT07727
UM-HET3,C2015,UT,m,UT07770,Control,0,,dead,1,1118,,,,37.0,45.599998,,,C2015|UT07770
UM-HET3,C2015,UT,m,UT07771,Control,0,,dead,1,539,,,,42.0,48.099998,,,C2015|UT07771
UM-HET3,C2015,UT,m,UT07772,Control,0,,dead,1,1056,,,,34.700001,38.200001,,,C2015|UT07772
UM-HET3,C2015,UT,m,UT07773,Control,0,,dead,1,500,,,,51.900002,63.700001,,,C2015|UT07773
UM-HET3,C2015,UT,m,UT07774,Control,0,,dead,1,847,,,,39.0,42.400002,,,C2015|UT07774
UM-HET3,C2015,UT,m,UT07775,Control,0,,dead,1,351,,,,45.5,,,,C2015|UT07775
UM-HET3,C2015,UT,m,UT07787,Control,0,,dead,1,905,,,,37.299999,47.799999,,,C2015|UT07787
UM-HET3,C2015,UT,m,UT07788,Control,0,,dead,1,576,,,,42.200001,46.700001,,,C2015|UT07788
UM-HET3,C2015,UT,m,UT07789,Control,0,,dead,1,762,,,,44.0,49.200001,,,C2015|UT07789
UM-HET3,C2015,UT,m,UT07793,Control,0,,dead,1,241,,,,45.0,,,,C2015|UT07793
UM-HET3,C2015,UT,m,UT07794,Control,0,,dead,1,976,,,,43.700001,46.700001,,,C2015|UT07794
UM-HET3,C2015,UT,m,UT07795,Control,0,,dead,1,437,,,,53.299999,65.400002,,,C2015|UT07795
UM-HET3,C2015,UT,m,UT07810,Control,0,,dead,1,1220,,,,35.299999,40.099998,,,C2015|UT07810
UM-HET3,C2015,UT,m,UT07811,Control,0,,dead,1,877,,,,42.0,47.900002,,,C2015|UT07811
UM-HET3,C2015,UT,m,UT07812,Control,0,,dead,1,1176,,,,41.799999,48.5,,,C2015|UT07812
UM-HET3,C2015,UT,m,UT07866,Control,0,,dead,1,815,,,,42.200001,47.299999,,,C2015|UT07866
UM-HET3,C2015,UT,m,UT07867,Control,0,,dead,1,916,,,,38.799999,49.200001,,,C2015|UT07867
UM-HET3,C2015,UT,m,UT07868,Control,0,,dead,1,451,,,,33.599998,43.400002,,,C2015|UT07868
UM-HET3,C2015,UT,m,UT07922,Control,0,,dead,1,884,,,,45.200001,51.200001,,,C2015|UT07922
UM-HET3,C2015,UT,m,UT07923,Control,0,,dead,1,300,,,,46.799999,,,,C2015|UT07923
UM-HET3,C2015,UT,m,UT07924,Control,0,,dead,1,888,,,,41.599998,47.400002,,,C2015|UT07924
UM-HET3,C2015,UT,m,UT07928,Control,0,,dead,1,394,,,,41.700001,48.299999,,,C2015|UT07928
UM-HET3,C2015,UT,m,UT07929,Control,0,,dead,1,786,,,,38.900002,43.900002,,,C2015|UT07929
UM-HET3,C2015,UT,m,UT07930,Control,0,,dead,1,237,,,,49.900002,,,,C2015|UT07930
UM-HET3,C2015,UT,m,UT08033,Control,0,,dead,1,842,,,,34.200001,45.400002,,,C2015|UT08033
UM-HET3,C2015,UT,m,UT08034,Control,0,,dead,1,387,,,,46.900002,58.200001,,,C2015|UT08034
UM-HET3,C2015,UT,m,UT08035,Control,0,,dead,1,876,,,,48.599998,52.400002,,,C2015|UT08035
UM-HET3,C2015,UT,m,UT08044,Control,0,,dead,1,1106,,,,37.200001,47.0,,,C2015|UT08044
UM-HET3,C2015,UT,m,UT08045,Control,0,,dead,1,923,,,,34.299999,40.200001,,,C2015|UT08045
UM-HET3,C2015,UT,m,UT08046,Control,0,,dead,1,419,,,,43.5,52.799999,,,C2015|UT08046
UM-HET3,C2015,UT,m,UT08061,Control,0,,dead,1,412,,,,42.700001,51.599998,,,C2015|UT08061
UM-HET3,C2015,UT,m,UT08062,Control,0,,dead,1,796,,,,45.400002,50.299999,,,C2015|UT08062
UM-HET3,C2015,UT,m,UT08063,Control,0,,dead,1,903,,,,34.0,45.599998,,,C2015|UT08063
UM-HET3,C2015,UT,m,UT08091,Control,0,,removed,0,457,,,,,,,,C2015|UT08091
UM-HET3,C2015,UT,m,UT08092,Control,0,,removed,0,457,,,,,,,,C2015|UT08092
UM-HET3,C2015,UT,m,UT08093,Control,0,,removed,0,457,,,,,,,,C2015|UT08093
UM-HET3,C2015,UT,m,UT08094,Control,0,,dead,1,864,,,,36.900002,44.799999,,,C2015|UT08094
UM-HET3,C2015,UT,m,UT08095,Control,0,,dead,1,607,,,,46.400002,55.0,,,C2015|UT08095
UM-HET3,C2015,UT,m,UT08096,Control,0,,removed,0,498,,,,,,,,C2015|UT08096
UM-HET3,C2015,UT,m,UT08128,Control,0,,dead,1,809,,,,38.299999,43.700001,,,C2015|UT08128
UM-HET3,C2015,UT,m,UT08129,Control,0,,dead,1,519,,,,47.799999,53.5,,,C2015|UT08129
UM-HET3,C2015,UT,m,UT08130,Control,0,,dead,1,912,,,,41.700001,47.200001,,,C2015|UT08130
UM-HET3,C2015,UT,m,UT08182,Control,0,,dead,1,487,,,,43.700001,44.099998,,,C2015|UT08182
UM-HET3,C2015,UT,m,UT08183,Control,0,,dead,1,720,,,,45.200001,53.200001,,,C2015|UT08183
UM-HET3,C2015,UT,m,UT08184,Control,0,,dead,1,1086,,,,40.299999,45.400002,,,C2015|UT08184
UM-HET3,C2015,UT,m,UT08193,Control,0,,dead,1,839,,,,36.900002,43.599998,,,C2015|UT08193
UM-HET3,C2015,UT,m,UT08194,Control,0,,dead,1,879,,,,38.0,49.799999,,,C2015|UT08194
UM-HET3,C2015,UT,m,UT08195,Control,0,,dead,1,876,,,,35.599998,45.299999,,,C2015|UT08195
UM-HET3,C2015,UT,m,UT08277,Control,0,,dead,1,869,,,,33.599998,38.0,,,C2015|UT08277
UM-HET3,C2015,UT,m,UT08278,Control,0,,dead,1,806,,,,41.0,46.400002,,,C2015|UT08278
UM-HET3,C2015,UT,m,UT08279,Control,0,,dead,1,674,,,,39.599998,42.900002,,,C2015|UT08279
UM-HET3,C2015,UT,m,UT08291,Control,0,,dead,1,668,,,,43.799999,47.200001,,,C2015|UT08291
UM-HET3,C2015,UT,m,UT08292,Control,0,,dead,1,814,,,,44.599998,49.299999,,,C2015|UT08292
UM-HET3,C2015,UT,m,UT08293,Control,0,,dead,1,529,,,,41.400002,45.5,,,C2015|UT08293
UM-HET3,C2015,UT,m,UT08294,Control,0,,removed,0,327,,,,,,,,C2015|UT08294
UM-HET3,C2015,UT,m,UT08295,Control,0,,removed,0,327,,,,,,,,C2015|UT08295
UM-HET3,C2015,UT,m,UT08296,Control,0,,dead,1,775,,,,45.200001,53.799999,,,C2015|UT08296
UM-HET3,C2015,UT,m,UT08363,Control,0,,dead,1,849,,,,40.0,45.799999,,,C2015|UT08363
UM-HET3,C2015,UT,m,UT08364,Control,0,,dead,1,373,,,,43.400002,49.099998,,,C2015|UT08364
UM-HET3,C2015,UT,m,UT08365,Control,0,,dead,1,510,,,,45.099998,55.200001,,,C2015|UT08365
UM-HET3,C2015,UT,m,UT08393,Control,0,,dead,1,1019,,,,37.400002,45.700001,,,C2015|UT08393
UM-HET3,C2015,UT,m,UT08394,Control,0,,dead,1,730,,,,42.200001,48.200001,,,C2015|UT08394
UM-HET3,C2015,UT,m,UT08395,Control,0,,dead,1,796,,,,41.299999,48.0,,,C2015|UT08395
UM-HET3,C2015,UT,m,UT08424,Control,0,,dead,1,771,,,,48.799999,53.5,,,C2015|UT08424
UM-HET3,C2015,UT,m,UT08425,Control,0,,dead,1,395,,,,44.799999,47.099998,,,C2015|UT08425
UM-HET3,C2015,UT,m,UT08426,Control,0,,dead,1,941,,,,45.0,50.700001,,,C2015|UT08426
UM-HET3,C2015,UT,m,UT08462,Control,0,,dead,1,810,,,,42.5,46.400002,,,C2015|UT08462
UM-HET3,C2015,UT,m,UT08463,Control,0,,dead,1,405,,,,44.200001,51.900002,,,C2015|UT08463
UM-HET3,C2015,UT,m,UT08464,Control,0,,dead,1,420,,,,46.099998,49.799999,,,C2015|UT08464
UM-HET3,C2016,TJL,f,JL12901,Control,0.0,,dead,1,949,,,,,,,,C2016|JL12901
UM-HET3,C2016,TJL,f,JL12902,Control,0.0,,dead,1,1057,,,,,,,,C2016|JL12902
UM-HET3,C2016,TJL,f,JL12903,Control,0.0,,dead,1,792,,,,,,,,C2016|JL12903
UM-HET3,C2016,TJL,f,JL12904,Control,0.0,,dead,1,689,,,,,,,,C2016|JL12904
UM-HET3,C2016,TJL,f,JL12937,Control,0.0,,dead,1,851,,,,,,,,C2016|JL12937
UM-HET3,C2016,TJL,f,JL12938,Control,0.0,,dead,1,820,,,,,,,,C2016|JL12938
UM-HET3,C2016,TJL,f,JL12939,Control,0.0,,dead,1,997,,,,,,,,C2016|JL12939
UM-HET3,C2016,TJL,f,JL12940,Control,0.0,,dead,1,652,,,,,,,,C2016|JL12940
UM-HET3,C2016,TJL,f,JL12941,Control,0.0,,dead,1,1064,,,,,,,,C2016|JL12941
UM-HET3,C2016,TJL,f,JL12942,Control,0.0,,dead,1,374,,,,,,,,C2016|JL12942
